id_leggo,id_ext,casa,id_autor_parlametria,id_autor,peso_total,n_documentos,peso_total_normalizado,tema
652,2253471,camara,1204479,204479,0.7535714285714286,5,0.01039064274358392,Outros
652,2253471,camara,1204491,204491,0.16666666666666666,1,0.0010598834128245891,Outros
652,2253471,camara,1204530,204530,0.1111111111111111,1,1.766472354707647e-4,Outros
652,2253471,camara,1204544,204544,9.11111111111111,10,0.14326090796679034,Outros
652,2253471,camara,1204556,204556,1.5,3,0.022257551669316374,Outros
653,2255133,camara,1204570,204570,1,1,0.014308426073131956,Transparência e Integridade
654,2255100,camara,1160587,160587,1,1,0.014308426073131956,Transparência e Integridade
654,2255100,camara,1204528,204528,1,1,0.014308426073131956,Transparência e Integridade
655,2254844,camara,1204488,204488,2,2,0.030206677265500793,Transparência e Integridade
656,2254849,camara,190201,90201,1,1,0.014308426073131956,Outros
657,2254889,camara,174262,74262,0.125,1,3.974562798092209e-4,Outros
657,2254889,camara,1122974,122974,0.125,1,3.974562798092209e-4,Outros
657,2254889,camara,1160531,160531,0.125,1,3.974562798092209e-4,Outros
657,2254889,camara,1160541,160541,0.125,1,3.974562798092209e-4,Outros
657,2254889,camara,1178857,178857,0.125,1,3.974562798092209e-4,Outros
657,2254889,camara,1204359,204359,0.125,1,3.974562798092209e-4,Outros
657,2254889,camara,1204398,204398,0.125,1,3.974562798092209e-4,Outros
657,2254889,camara,1204565,204565,2.125,3,0.0321939586645469,Outros
658,2254880,camara,1141405,141405,1,1,0.014308426073131956,Desenvolvimento Socioambiental
659,2254811,camara,173486,73486,1,1,0.014308426073131956,Outros
659,2254811,camara,1204570,204570,1,1,0.014308426073131956,Outros
660,2254957,camara,1204465,204465,1,1,0.014308426073131956,Outros
661,2253698,camara,1160587,160587,1,1,0.014308426073131956,Transparência e Integridade
661,2253698,camara,1204528,204528,2,2,0.030206677265500793,Transparência e Integridade
662,2254357,camara,1160673,160673,1,1,0.014308426073131956,Outros
663,2254029,camara,1204499,204499,1,1,0.014308426073131956,Outros
664,2254777,camara,1141508,141508,1.25,2,0.018282988871224166,Outros
664,2254777,camara,1178931,178931,0.25,1,0.0023847376788553257,Outros
664,2254777,camara,1204542,204542,0.25,1,0.0023847376788553257,Outros
664,2254777,camara,1206231,206231,0.25,1,0.0023847376788553257,Outros
665,2254752,camara,173531,73531,0.1111111111111111,1,1.766472354707647e-4,Outros
665,2254752,camara,174784,74784,0.1111111111111111,1,1.766472354707647e-4,Outros
665,2254752,camara,176874,76874,0.1111111111111111,1,1.766472354707647e-4,Outros
665,2254752,camara,1134812,134812,0.1111111111111111,1,1.766472354707647e-4,Outros
665,2254752,camara,1141411,141411,0.25,1,0.0023847376788553257,Outros
665,2254752,camara,1152605,152605,0.1111111111111111,1,1.766472354707647e-4,Outros
665,2254752,camara,1204407,204407,0.6944444444444444,3,0.009450627097685921,Outros
665,2254752,camara,1204509,204509,0.1111111111111111,1,1.766472354707647e-4,Outros
665,2254752,camara,1204535,204535,0.6944444444444444,3,0.009450627097685921,Outros
665,2254752,camara,1205548,205548,0.6944444444444444,3,0.009450627097685921,Outros
666,2254222,camara,173486,73486,1,1,0.014308426073131956,Outros
666,2254222,camara,176874,76874,1,1,0.014308426073131956,Outros
666,2254222,camara,1160635,160635,1,1,0.014308426073131956,Outros
666,2254222,camara,1204372,204372,0.2,1,0.001589825119236884,Outros
666,2254222,camara,1204386,204386,2.783333333333333,5,0.04266030736618972,Outros
666,2254222,camara,1204487,204487,0.95,3,0.013513513513513514,Outros
666,2254222,camara,1204499,204499,2.783333333333333,5,0.04266030736618972,Outros
666,2254222,camara,1204544,204544,2.283333333333333,5,0.034711181770005296,Outros
667,2254446,camara,1204556,204556,1,1,0.014308426073131956,Outros
668,141368,senado,2581,581,5,5,0.07790143084260732,Outros
668,141368,senado,2825,825,4,4,0.06200317965023847,Outros
668,141368,senado,2945,945,1,1,0.014308426073131956,Outros
668,141368,senado,21249,1249,1,1,0.014308426073131956,Outros
668,141368,senado,22331,2331,7,7,0.109697933227345,Outros
668,141368,senado,24525,4525,1,1,0.014308426073131956,Outros
668,141368,senado,25012,5012,2,2,0.030206677265500793,Outros
668,141368,senado,25322,5322,1,1,0.014308426073131956,Outros
668,141368,senado,25352,5352,10,10,0.1573926868044515,Outros
668,141368,senado,25411,5411,4,4,0.06200317965023847,Outros
668,141368,senado,25523,5523,2,2,0.030206677265500793,Outros
668,141368,senado,25533,5533,1,1,0.014308426073131956,Outros
668,141368,senado,25535,5535,1,1,0.014308426073131956,Outros
668,141368,senado,25537,5537,1,1,0.014308426073131956,Outros
668,141368,senado,25627,5627,1,1,0.014308426073131956,Outros
668,141368,senado,25718,5718,2,2,0.030206677265500793,Outros
668,141368,senado,25905,5905,1,1,0.014308426073131956,Outros
668,141368,senado,25924,5924,3,3,0.046104928457869634,Outros
668,141368,senado,25953,5953,2,2,0.030206677265500793,Outros
668,141368,senado,25976,5976,2,2,0.030206677265500793,Outros
668,141368,senado,25979,5979,2,2,0.030206677265500793,Outros
669,2255441,camara,1204377,204377,1,1,0.014308426073131956,Transparência e Integridade
670,2250315,camara,1152610,152610,1,1,0.014308426073131956,Transparência e Integridade
670,2250315,camara,1154178,154178,2,2,0.030206677265500793,Transparência e Integridade
670,2250315,camara,1160587,160587,1,1,0.014308426073131956,Transparência e Integridade
670,2250315,camara,1160666,160666,1,1,0.014308426073131956,Transparência e Integridade
670,2250315,camara,1178985,178985,1,1,0.014308426073131956,Transparência e Integridade
670,2250315,camara,1204357,204357,0.3333333333333333,1,0.003709591944886062,Transparência e Integridade
670,2250315,camara,1204359,204359,2,2,0.030206677265500793,Transparência e Integridade
670,2250315,camara,1204377,204377,1,1,0.014308426073131956,Transparência e Integridade
670,2250315,camara,1204471,204471,3.833333333333333,6,0.059353471118176994,Transparência e Integridade
670,2250315,camara,1204481,204481,1,1,0.014308426073131956,Transparência e Integridade
670,2250315,camara,1204490,204490,0.5,1,0.006359300476947536,Transparência e Integridade
670,2250315,camara,1204499,204499,1,1,0.014308426073131956,Transparência e Integridade
670,2250315,camara,1204515,204515,0.5,1,0.006359300476947536,Transparência e Integridade
670,2250315,camara,1204528,204528,2,2,0.030206677265500793,Transparência e Integridade
670,2250315,camara,1204572,204572,1,1,0.014308426073131956,Transparência e Integridade
670,2250315,camara,1207176,207176,1.8333333333333333,4,0.02755696873343932,Transparência e Integridade
671,2255391,camara,173531,73531,0.1111111111111111,1,1.766472354707647e-4,Outros
671,2255391,camara,174161,74161,1,1,0.014308426073131956,Outros
671,2255391,camara,174784,74784,0.1111111111111111,1,1.766472354707647e-4,Outros
671,2255391,camara,176874,76874,0.1111111111111111,1,1.766472354707647e-4,Outros
671,2255391,camara,1134812,134812,0.1111111111111111,1,1.766472354707647e-4,Outros
671,2255391,camara,1152605,152605,0.1111111111111111,1,1.766472354707647e-4,Outros
671,2255391,camara,1204407,204407,0.1111111111111111,1,1.766472354707647e-4,Outros
671,2255391,camara,1204509,204509,0.1111111111111111,1,1.766472354707647e-4,Outros
671,2255391,camara,1204535,204535,0.1111111111111111,1,1.766472354707647e-4,Outros
671,2255391,camara,1205548,205548,0.1111111111111111,1,1.766472354707647e-4,Outros
672,2254991,camara,1122974,122974,0.14285714285714285,1,6.813536225300929e-4,Outros
672,2254991,camara,1160531,160531,0.14285714285714285,1,6.813536225300929e-4,Outros
672,2254991,camara,1160541,160541,0.14285714285714285,1,6.813536225300929e-4,Outros
672,2254991,camara,1160575,160575,0.14285714285714285,1,6.813536225300929e-4,Outros
672,2254991,camara,1178857,178857,0.14285714285714285,1,6.813536225300929e-4,Outros
672,2254991,camara,1204359,204359,0.14285714285714285,1,6.813536225300929e-4,Outros
672,2254991,camara,1204425,204425,1.1428571428571428,2,0.01657960481489893,Outros
673,2254556,camara,1108338,108338,1,1,0.014308426073131956,Outros
674,2254462,camara,1154178,154178,2,2,0.030206677265500793,Outros
674,2254462,camara,1204528,204528,1,1,0.014308426073131956,Outros
675,2242821,camara,173466,73466,0.5,1,0.006359300476947536,Transparência e Integridade
675,2242821,camara,173486,73486,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,173943,73943,0.6666666666666666,3,0.009009009009009009,Transparência e Integridade
675,2242821,camara,174262,74262,0.16666666666666666,1,0.0010598834128245891,Transparência e Integridade
675,2242821,camara,174439,74439,0.6666666666666666,3,0.009009009009009009,Transparência e Integridade
675,2242821,camara,192346,92346,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1132504,132504,0.6666666666666666,3,0.009009009009009009,Transparência e Integridade
675,2242821,camara,1152610,152610,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1154178,154178,2,2,0.030206677265500793,Transparência e Integridade
675,2242821,camara,1160511,160511,0.6666666666666666,3,0.009009009009009009,Transparência e Integridade
675,2242821,camara,1160570,160570,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1160587,160587,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1160588,160588,0.5,1,0.006359300476947536,Transparência e Integridade
675,2242821,camara,1160640,160640,3,4,0.046104928457869634,Transparência e Integridade
675,2242821,camara,1160666,160666,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1160673,160673,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1164359,164359,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1164360,164360,0.5,1,0.006359300476947536,Transparência e Integridade
675,2242821,camara,1178929,178929,1,2,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1178953,178953,0.5,1,0.006359300476947536,Transparência e Integridade
675,2242821,camara,1178985,178985,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1198197,198197,3,3,0.046104928457869634,Transparência e Integridade
675,2242821,camara,1204357,204357,0.3333333333333333,1,0.003709591944886062,Transparência e Integridade
675,2242821,camara,1204359,204359,5,5,0.07790143084260732,Transparência e Integridade
675,2242821,camara,1204377,204377,1.3333333333333333,2,0.019607843137254898,Transparência e Integridade
675,2242821,camara,1204409,204409,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1204421,204421,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1204471,204471,3.833333333333333,6,0.059353471118176994,Transparência e Integridade
675,2242821,camara,1204479,204479,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1204481,204481,2,2,0.030206677265500793,Transparência e Integridade
675,2242821,camara,1204490,204490,0.5,1,0.006359300476947536,Transparência e Integridade
675,2242821,camara,1204499,204499,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1204515,204515,0.5,1,0.006359300476947536,Transparência e Integridade
675,2242821,camara,1204528,204528,4,5,0.06200317965023847,Transparência e Integridade
675,2242821,camara,1204531,204531,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1204536,204536,0.3333333333333333,1,0.003709591944886062,Transparência e Integridade
675,2242821,camara,1204541,204541,0.16666666666666666,1,0.0010598834128245891,Transparência e Integridade
675,2242821,camara,1204553,204553,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1204570,204570,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1204572,204572,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1204573,204573,1,1,0.014308426073131956,Transparência e Integridade
675,2242821,camara,1205535,205535,0.3333333333333333,1,0.003709591944886062,Transparência e Integridade
675,2242821,camara,1207176,207176,1.8333333333333333,4,0.02755696873343932,Transparência e Integridade
676,2253481,camara,1204481,204481,1,1,0.014308426073131956,Outros
677,2255199,camara,1160541,160541,0.25,1,0.0023847376788553257,Outros
677,2255199,camara,1160674,160674,1,1,0.014308426073131956,Outros
677,2255199,camara,1204398,204398,0.25,1,0.0023847376788553257,Outros
677,2255199,camara,1204504,204504,1.25,2,0.018282988871224166,Outros
677,2255199,camara,1204511,204511,0.25,1,0.0023847376788553257,Outros
678,2254259,camara,173486,73486,2,2,0.030206677265500793,Outros
678,2254259,camara,174262,74262,0.6,3,0.00794912559618442,Outros
678,2254259,camara,174439,74439,0.6,3,0.00794912559618442,Outros
678,2254259,camara,174655,74655,9,9,0.1414944356120827,Outros
678,2254259,camara,174693,74693,1,1,0.014308426073131956,Outros
678,2254259,camara,181297,81297,1.8428571428571427,7,0.027708380649557118,Outros
678,2254259,camara,190842,90842,1.2,5,0.017488076311605722,Outros
678,2254259,camara,1132504,132504,0.6,3,0.00794912559618442,Outros
678,2254259,camara,1141391,141391,0.1,1,0,Outros
678,2254259,camara,1160511,160511,0.5,2,0.006359300476947536,Outros
678,2254259,camara,1160541,160541,0.24285714285714285,2,0.002271178741766977,Outros
678,2254259,camara,1164360,164360,0.1,1,0,Outros
678,2254259,camara,1178857,178857,0.5095238095238095,3,0.006510712393065334,Outros
678,2254259,camara,1178925,178925,1,1,0.014308426073131956,Outros
678,2254259,camara,1178966,178966,0.1,1,0,Outros
678,2254259,camara,1204376,204376,0.16666666666666666,1,0.0010598834128245891,Outros
678,2254259,camara,1204381,204381,1,1,0.014308426073131956,Outros
678,2254259,camara,1204404,204404,0.1,1,0,Outros
678,2254259,camara,1204406,204406,2.276190476190476,9,0.034597622832916945,Outros
678,2254259,camara,1204450,204450,0.14285714285714285,1,6.813536225300929e-4,Outros
678,2254259,camara,1204466,204466,2.1,3,0.03179650238473768,Outros
678,2254259,camara,1204518,204518,1.6761904761904762,7,0.025058672117495646,Outros
678,2254259,camara,1204546,204546,0.14285714285714285,1,6.813536225300929e-4,Outros
679,2255053,camara,173801,73801,0.2361111111111111,2,0.0021639286345168695,Outros
679,2255053,camara,173943,73943,0.2361111111111111,2,0.0021639286345168695,Outros
679,2255053,camara,174057,74057,0.2361111111111111,2,0.0021639286345168695,Outros
679,2255053,camara,174060,74060,0.2361111111111111,2,0.0021639286345168695,Outros
679,2255053,camara,174848,74848,0.2361111111111111,2,0.0021639286345168695,Outros
679,2255053,camara,181055,81055,0.2361111111111111,2,0.0021639286345168695,Outros
679,2255053,camara,1160511,160511,0.1111111111111111,1,1.766472354707647e-4,Outros
679,2255053,camara,1160641,160641,0.2361111111111111,2,0.0021639286345168695,Outros
679,2255053,camara,1178987,178987,0.2361111111111111,2,0.0021639286345168695,Outros
680,2254252,camara,1132504,132504,0.25,1,0.0023847376788553257,Direitos Humanos
680,2254252,camara,1146788,146788,1.25,2,0.018282988871224166,Direitos Humanos
680,2254252,camara,1160541,160541,0.25,1,0.0023847376788553257,Direitos Humanos
680,2254252,camara,1178857,178857,0.25,1,0.0023847376788553257,Direitos Humanos
681,2253626,camara,1151208,151208,1,1,0.014308426073131956,Direitos Humanos
681,2253626,camara,1151208,151208,1,1,0.014308426073131956,Trabalho Decente
681,2253626,camara,1160541,160541,0.5,1,0.006359300476947536,Direitos Humanos
681,2253626,camara,1160541,160541,0.5,1,0.006359300476947536,Trabalho Decente
681,2253626,camara,1204546,204546,0.5,1,0.006359300476947536,Direitos Humanos
681,2253626,camara,1204546,204546,0.5,1,0.006359300476947536,Trabalho Decente
682,2253608,camara,174398,74398,1,1,0.014308426073131956,Outros
682,2253608,camara,174398,74398,1,1,0.014308426073131956,Transparência e Integridade
682,2253608,camara,1178925,178925,1,1,0.014308426073131956,Outros
682,2253608,camara,1178925,178925,1,1,0.014308426073131956,Transparência e Integridade
683,2253947,camara,166179,66179,0.5666666666666667,3,0.007419183889772125,Direitos Humanos
683,2253947,camara,166179,66179,0.5666666666666667,3,0.007419183889772125,Trabalho Decente
683,2253947,camara,173486,73486,0.5666666666666667,3,0.007419183889772125,Direitos Humanos
683,2253947,camara,173486,73486,0.5666666666666667,3,0.007419183889772125,Trabalho Decente
683,2253947,camara,1164360,164360,0.16666666666666666,1,0.0010598834128245891,Direitos Humanos
683,2253947,camara,1164360,164360,0.16666666666666666,1,0.0010598834128245891,Trabalho Decente
683,2253947,camara,1178925,178925,1,1,0.014308426073131956,Direitos Humanos
683,2253947,camara,1178925,178925,1,1,0.014308426073131956,Trabalho Decente
683,2253947,camara,1178994,178994,0.5666666666666667,3,0.007419183889772125,Direitos Humanos
683,2253947,camara,1178994,178994,0.5666666666666667,3,0.007419183889772125,Trabalho Decente
683,2253947,camara,1204459,204459,0.5666666666666667,3,0.007419183889772125,Direitos Humanos
683,2253947,camara,1204459,204459,0.5666666666666667,3,0.007419183889772125,Trabalho Decente
683,2253947,camara,1204466,204466,0.5666666666666667,3,0.007419183889772125,Direitos Humanos
683,2253947,camara,1204466,204466,0.5666666666666667,3,0.007419183889772125,Trabalho Decente
684,2249918,camara,1178925,178925,2,2,0.030206677265500793,Outros
685,2254870,camara,1141421,141421,2,2,0.030206677265500793,Outros
686,2253617,camara,1204541,204541,2,2,0.030206677265500793,Direitos Humanos
687,2253575,camara,1160531,160531,1,1,0.014308426073131956,Outros
687,2253575,camara,1204378,204378,1,1,0.014308426073131956,Outros
688,2252093,camara,1160531,160531,1,1,0.014308426073131956,Outros
688,2252093,camara,1178962,178962,1,1,0.014308426073131956,Outros
689,2249922,camara,181297,81297,1,1,0.014308426073131956,Outros
689,2249922,camara,1160531,160531,2,2,0.030206677265500793,Outros
689,2249922,camara,1178945,178945,0.6666666666666666,2,0.009009009009009009,Outros
689,2249922,camara,1178962,178962,1,1,0.014308426073131956,Outros
689,2249922,camara,1204378,204378,1,1,0.014308426073131956,Outros
689,2249922,camara,1204381,204381,1,1,0.014308426073131956,Outros
689,2249922,camara,1204469,204469,1,1,0.014308426073131956,Outros
689,2249922,camara,1204511,204511,0.6666666666666666,2,0.009009009009009009,Outros
689,2249922,camara,1204540,204540,0.6666666666666666,2,0.009009009009009009,Outros
690,2252169,camara,1160587,160587,1,1,0.014308426073131956,Transparência e Integridade
690,2252169,camara,1204471,204471,1,2,0.014308426073131956,Transparência e Integridade
690,2252169,camara,1204528,204528,2,2,0.030206677265500793,Transparência e Integridade
690,2252169,camara,1207176,207176,1,2,0.014308426073131956,Transparência e Integridade
691,2252661,camara,1160666,160666,1,1,0.014308426073131956,Transparência e Integridade
691,2252661,camara,1204499,204499,1,1,0.014308426073131956,Transparência e Integridade
692,2244905,camara,1178964,178964,1,1,0.014308426073131956,Direitos Humanos
693,142395,senado,25012,5012,1,1,0.014308426073131956,Outros
693,142395,senado,25322,5322,1,1,0.014308426073131956,Outros
693,142395,senado,25385,5385,1,1,0.014308426073131956,Outros
693,142395,senado,25585,5585,1,1,0.014308426073131956,Outros
693,142395,senado,25718,5718,1,1,0.014308426073131956,Outros
693,142395,senado,25953,5953,1,1,0.014308426073131956,Outros
693,2196586,camara,174693,74693,1,1,0.014308426073131956,Outros
693,2196586,camara,1132504,132504,0.3333333333333333,1,0.003709591944886062,Outros
693,2196586,camara,1160541,160541,0.3333333333333333,1,0.003709591944886062,Outros
693,2196586,camara,1178874,178874,2,2,0.030206677265500793,Outros
693,2196586,camara,1204400,204400,2,2,0.030206677265500793,Outros
693,2196586,camara,1204430,204430,1.3333333333333333,2,0.019607843137254898,Outros
693,2196586,camara,1204540,204540,6,6,0.09379968203497616,Outros
694,142078,senado,24770,4770,4,4,0.06200317965023847,Outros
695,142075,senado,2470,470,1,1,0.014308426073131956,Outros
695,142075,senado,2581,581,3,3,0.046104928457869634,Outros
695,142075,senado,2751,751,1,1,0.014308426073131956,Outros
695,142075,senado,2825,825,1,1,0.014308426073131956,Outros
695,142075,senado,21173,1173,2,2,0.030206677265500793,Outros
695,142075,senado,22331,2331,1,1,0.014308426073131956,Outros
695,142075,senado,24981,4981,1,1,0.014308426073131956,Outros
695,142075,senado,24994,4994,2,2,0.030206677265500793,Outros
695,142075,senado,25012,5012,2,2,0.030206677265500793,Outros
695,142075,senado,25352,5352,1,1,0.014308426073131956,Outros
695,142075,senado,25411,5411,3,3,0.046104928457869634,Outros
695,142075,senado,25529,5529,2,2,0.030206677265500793,Outros
695,142075,senado,25585,5585,1,1,0.014308426073131956,Outros
695,142075,senado,25627,5627,1,1,0.014308426073131956,Outros
695,142075,senado,25718,5718,1,1,0.014308426073131956,Outros
695,142075,senado,25979,5979,1,1,0.014308426073131956,Outros
695,142075,senado,25988,5988,1,1,0.014308426073131956,Outros
696,141969,senado,24770,4770,4,4,0.06200317965023847,Outros
697,141797,senado,25537,5537,3,3,0.046104928457869634,Outros
698,106773,senado,25905,5905,1,1,0.014308426073131956,Outros
698,2052490,camara,166179,66179,1,1,0.014308426073131956,Outros
698,2052490,camara,173466,73466,1,1,0.014308426073131956,Outros
698,2052490,camara,173943,73943,1.1428571428571428,2,0.01657960481489893,Outros
698,2052490,camara,174161,74161,1.6666666666666667,3,0.02490726020137785,Outros
698,2052490,camara,174200,74200,1,1,0.014308426073131956,Outros
698,2052490,camara,174262,74262,0.14285714285714285,1,6.813536225300929e-4,Outros
698,2052490,camara,174439,74439,0.30952380952380953,2,0.0033310621545915666,Outros
698,2052490,camara,174571,74571,1,1,0.014308426073131956,Outros
698,2052490,camara,1122158,122158,1,1,0.014308426073131956,Outros
698,2052490,camara,1132504,132504,0.2857142857142857,2,0.00295253236429707,Outros
698,2052490,camara,1141459,141459,1,1,0.014308426073131956,Outros
698,2052490,camara,1141470,141470,0.14285714285714285,1,6.813536225300929e-4,Outros
698,2052490,camara,1141555,141555,1,1,0.014308426073131956,Outros
698,2052490,camara,1160511,160511,1.2857142857142856,3,0.018850783556665907,Outros
698,2052490,camara,1160518,160518,1,1,0.014308426073131956,Outros
698,2052490,camara,1160528,160528,0.14285714285714285,1,6.813536225300929e-4,Outros
698,2052490,camara,1160532,160532,2,2,0.030206677265500793,Outros
698,2052490,camara,1160541,160541,0.2857142857142857,2,0.00295253236429707,Outros
698,2052490,camara,1160575,160575,0.16666666666666666,1,0.0010598834128245891,Outros
698,2052490,camara,1160587,160587,0.5,1,0.006359300476947536,Outros
698,2052490,camara,1160601,160601,1,1,0.014308426073131956,Outros
698,2052490,camara,1160758,160758,1,1,0.014308426073131956,Outros
698,2052490,camara,1164360,164360,1,1,0.014308426073131956,Outros
698,2052490,camara,1178857,178857,0.5,1,0.006359300476947536,Outros
698,2052490,camara,1178874,178874,1,1,0.014308426073131956,Outros
698,2052490,camara,1178956,178956,1.1428571428571428,2,0.01657960481489893,Outros
698,2052490,camara,1193726,193726,1,1,0.014308426073131956,Outros
698,2052490,camara,1204366,204366,0.16666666666666666,1,0.0010598834128245891,Outros
698,2052490,camara,1204381,204381,4,4,0.06200317965023847,Outros
698,2052490,camara,1204394,204394,1,1,0.014308426073131956,Outros
698,2052490,camara,1204407,204407,0.14285714285714285,1,6.813536225300929e-4,Outros
698,2052490,camara,1204425,204425,1,1,0.014308426073131956,Outros
698,2052490,camara,1204487,204487,3,3,0.046104928457869634,Outros
698,2052490,camara,1204488,204488,2,2,0.030206677265500793,Outros
698,2052490,camara,1204500,204500,1,1,0.014308426073131956,Outros
698,2052490,camara,1204501,204501,0.5,1,0.006359300476947536,Outros
698,2052490,camara,1204507,204507,1,1,0.014308426073131956,Outros
698,2052490,camara,1204510,204510,8.142857142857142,9,0.1278673631614808,Outros
698,2052490,camara,1204530,204530,0.16666666666666666,1,0.0010598834128245891,Outros
698,2052490,camara,1204533,204533,1,1,0.014308426073131956,Outros
698,2052490,camara,1204537,204537,0.16666666666666666,1,0.0010598834128245891,Outros
699,2250604,camara,1141488,141488,1,1,0.014308426073131956,Outros
700,2251066,camara,174262,74262,0.25,1,0.0023847376788553257,Outros
700,2251066,camara,1141434,141434,1,1,0.014308426073131956,Outros
700,2251066,camara,1160531,160531,0.25,1,0.0023847376788553257,Outros
700,2251066,camara,1160541,160541,0.25,1,0.0023847376788553257,Outros
700,2251066,camara,1178975,178975,0.25,1,0.0023847376788553257,Outros
701,2250384,camara,174262,74262,0.25,1,0.0023847376788553257,Outros
701,2250384,camara,1160531,160531,0.25,1,0.0023847376788553257,Outros
701,2250384,camara,1160541,160541,0.25,1,0.0023847376788553257,Outros
701,2250384,camara,1178884,178884,1,1,0.014308426073131956,Outros
701,2250384,camara,1178975,178975,0.25,1,0.0023847376788553257,Outros
702,2250300,camara,174262,74262,0.2,1,0.001589825119236884,Outros
702,2250300,camara,174693,74693,1,1,0.014308426073131956,Outros
702,2250300,camara,1141422,141422,0.2,1,0.001589825119236884,Outros
702,2250300,camara,1160531,160531,0.2,1,0.001589825119236884,Outros
702,2250300,camara,1160541,160541,0.2,1,0.001589825119236884,Outros
702,2250300,camara,1160588,160588,1.5,3,0.022257551669316374,Outros
702,2250300,camara,1178953,178953,1.5,3,0.022257551669316374,Outros
702,2250300,camara,1178975,178975,0.2,1,0.001589825119236884,Outros
702,2250300,camara,1204364,204364,6,6,0.09379968203497616,Outros
702,2250300,camara,1204372,204372,1,1,0.014308426073131956,Outros
702,2250300,camara,1204431,204431,1,1,0.014308426073131956,Outros
702,2250300,camara,1204528,204528,1,1,0.014308426073131956,Outros
702,2250300,camara,1204542,204542,1,1,0.014308426073131956,Outros
702,2250300,camara,1204556,204556,1,1,0.014308426073131956,Outros
702,2250300,camara,1204572,204572,1,1,0.014308426073131956,Outros
703,2183264,camara,174043,74043,3.2,4,0.0492845786963434,Outros
703,2183264,camara,174439,74439,0.2,1,0.001589825119236884,Outros
703,2183264,camara,1160531,160531,1.2,2,0.017488076311605722,Outros
703,2183264,camara,1160541,160541,0.2,1,0.001589825119236884,Outros
703,2183264,camara,1178860,178860,1,1,0.014308426073131956,Outros
703,2183264,camara,1204425,204425,1,1,0.014308426073131956,Outros
703,2183264,camara,1204494,204494,0.2,1,0.001589825119236884,Outros
703,2183264,camara,1204556,204556,5,5,0.07790143084260732,Outros
704,2129819,camara,1178884,178884,1,1,0.014308426073131956,Outros
704,2129819,camara,1204545,204545,1,1,0.014308426073131956,Outros
705,2252167,camara,1204357,204357,0.3333333333333333,1,0.003709591944886062,Outros
705,2252167,camara,1204471,204471,2.833333333333333,4,0.043455219925808156,Outros
705,2252167,camara,1207176,207176,0.8333333333333333,2,0.011658717541070483,Outros
706,2252785,camara,1204458,204458,0.5,1,0.006359300476947536,Outros
706,2252785,camara,1204531,204531,2.5,3,0.03815580286168521,Outros
707,2255211,camara,1204359,204359,2,2,0.030206677265500793,Outros
708,2242565,camara,1204429,204429,2,2,0.030206677265500793,Outros
709,2242160,camara,172442,72442,1,1,0.014308426073131956,Outros
709,2242160,camara,1204354,204354,1,1,0.014308426073131956,Outros
709,2242160,camara,1204429,204429,1,1,0.014308426073131956,Outros
710,142361,senado,1204569,204569,5,5,0.07790143084260732,Outros
712,142594,senado,222,22,1,1,0.014308426073131956,Outros
712,142594,senado,2677,677,3,3,0.046104928457869634,Outros
712,142594,senado,2825,825,1,1,0.014308426073131956,Outros
712,142594,senado,24770,4770,5,5,0.07790143084260732,Outros
712,142594,senado,25012,5012,10,10,0.1573926868044515,Outros
712,142594,senado,25411,5411,1,1,0.014308426073131956,Outros
712,142594,senado,25529,5529,3,3,0.046104928457869634,Outros
712,142594,senado,25627,5627,3,3,0.046104928457869634,Outros
712,142594,senado,25942,5942,1,1,0.014308426073131956,Outros
712,142594,senado,162881,62881,3,3,0.046104928457869634,Outros
712,142594,senado,172442,72442,1,1,0.014308426073131956,Outros
712,142594,senado,173531,73531,1,1,0.014308426073131956,Outros
712,142594,senado,174398,74398,1,1,0.014308426073131956,Outros
712,142594,senado,174554,74554,1,1,0.014308426073131956,Outros
712,142594,senado,174784,74784,1,1,0.014308426073131956,Outros
712,142594,senado,176874,76874,1,1,0.014308426073131956,Outros
712,142594,senado,1122158,122158,1,1,0.014308426073131956,Outros
712,142594,senado,1132504,132504,3,3,0.046104928457869634,Outros
712,142594,senado,1134812,134812,1,1,0.014308426073131956,Outros
712,142594,senado,1141398,141398,3,3,0.046104928457869634,Outros
712,142594,senado,1141450,141450,7,7,0.109697933227345,Outros
712,142594,senado,1141470,141470,1,1,0.014308426073131956,Outros
