id_leggo,id_autor_parlametria,id_ext,casa,id_autor,tipo_autor,casa_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos
250,1204561,141375,senado,204561,deputado,camara,Emenda,CMMPV,7,7
250,2581,141375,senado,581,senador,senado,Emenda,Plenário,6,6
250,25422,141375,senado,5422,senador,senado,Emenda,CMMPV,6,6
250,25627,141375,senado,5627,senador,senado,Emenda,CMMPV,6,6
250,25783,141375,senado,5783,senador,senado,Emenda,CMMPV,6,6
250,1151208,141375,senado,151208,deputado,camara,Emenda,CMMPV,6,6
250,1171619,141375,senado,171619,deputado,camara,Emenda,CMMPV,6,6
250,1204429,141375,senado,204429,deputado,camara,Emenda,CMMPV,6,6
250,1204542,141375,senado,204542,deputado,camara,Emenda,CMMPV,6,6
250,1204556,141375,senado,204556,deputado,camara,Emenda,CMMPV,6,6
250,2345,141375,senado,345,senador,senado,Emenda,CMMPV,5,5
250,24770,141375,senado,4770,senador,senado,Emenda,Plenário,5,5
250,25523,141375,senado,5523,senador,senado,Requerimento,Plenário,5,5
250,25953,141375,senado,5953,senador,senado,Emenda,Plenário,5,5
250,173801,141375,senado,73801,deputado,camara,Emenda,CMMPV,5,5
250,174585,141375,senado,74585,deputado,camara,Emenda,CMMPV,5,5
250,1141391,141375,senado,141391,deputado,camara,Emenda,CMMPV,5,5
250,1160528,141375,senado,160528,deputado,camara,Emenda,CMMPV,5,5
250,1177282,141375,senado,177282,deputado,camara,Emenda,CMMPV,5,5
250,1204389,141375,senado,204389,deputado,camara,Emenda,CMMPV,5,5
250,2739,141375,senado,739,senador,senado,Requerimento,Plenário,4,4
250,25905,141375,senado,5905,senador,senado,Emenda,Plenário,4,4
250,174848,141375,senado,74848,deputado,camara,Emenda,CMMPV,4,4
250,1141508,141375,senado,141508,deputado,camara,Emenda,CMMPV,4,4
250,1204366,141375,senado,204366,deputado,camara,Emenda,CMMPV,4,4
250,1204372,141375,senado,204372,deputado,camara,Emenda,CMMPV,4,4
250,1204381,141375,senado,204381,deputado,camara,Emenda,CMMPV,4,4
250,1204410,141375,senado,204410,deputado,camara,Emenda,CMMPV,4,4
250,25012,141375,senado,5012,senador,senado,Requerimento,Plenário,3,3
250,25411,141375,senado,5411,senador,senado,Emenda,Plenário,3,3
250,25718,141375,senado,5718,senador,senado,Emenda,CMMPV,3,3
250,25899,141375,senado,5899,senador,senado,Emenda,CMMPV,3,3
250,25979,141375,senado,5979,senador,senado,Emenda,CMMPV,3,3
250,173788,141375,senado,73788,deputado,camara,Emenda,CMMPV,3,3
250,1141421,141375,senado,141421,deputado,camara,Emenda,CMMPV,3,3
250,1141470,141375,senado,141470,deputado,camara,Emenda,CMMPV,3,3
250,1166402,141375,senado,166402,deputado,camara,Emenda,CMMPV,3,3
250,1178866,141375,senado,178866,deputado,camara,Emenda,CMMPV,3,3
250,1178947,141375,senado,178947,deputado,camara,Emenda,CMMPV,3,3
250,1204418,141375,senado,204418,deputado,camara,Emenda,CMMPV,3,3
250,1204541,141375,senado,204541,deputado,camara,Emenda,CMMPV,3,3
250,1204555,141375,senado,204555,deputado,camara,Emenda,CMMPV,3,3
250,1204557,141375,senado,204557,deputado,camara,Emenda,CMMPV,3,3
250,2374,141375,senado,374,senador,senado,Emenda,Plenário,2,2
250,2751,141375,senado,751,senador,senado,Emenda,Plenário,2,2
250,2825,141375,senado,825,senador,senado,Requerimento,Plenário,2,2
250,2945,141375,senado,945,senador,senado,Requerimento,Plenário,2,2
250,21186,141375,senado,1186,senador,senado,Emenda,CMMPV,2,2
250,22331,141375,senado,2331,senador,senado,Emenda,CMMPV,2,2
250,22331,141375,senado,2331,senador,senado,Emenda,Plenário,2,2
250,25411,141375,senado,5411,senador,senado,Requerimento,Plenário,2,2
250,25502,141375,senado,5502,senador,senado,Emenda,Plenário,2,2
250,25535,141375,senado,5535,senador,senado,Requerimento,Plenário,2,2
250,25585,141375,senado,5585,senador,senado,Emenda,Plenário,2,2
250,25666,141375,senado,5666,senador,senado,Emenda,Plenário,2,2
250,25718,141375,senado,5718,senador,senado,Requerimento,Plenário,2,2
250,25899,141375,senado,5899,senador,senado,Outros,Plenário,2,2
250,25905,141375,senado,5905,senador,senado,Emenda,CMMPV,2,2
250,173433,141375,senado,73433,deputado,camara,Emenda,CMMPV,2,2
250,173486,141375,senado,73486,deputado,camara,Emenda,CMMPV,2,2
250,174131,141375,senado,74131,deputado,camara,Emenda,CMMPV,2,4
250,174749,141375,senado,74749,deputado,camara,Emenda,CMMPV,2,2
250,174784,141375,senado,74784,deputado,camara,Emenda,CMMPV,2,2
250,192699,141375,senado,92699,deputado,camara,Emenda,CMMPV,2,2
250,1141458,141375,senado,141458,deputado,camara,Emenda,CMMPV,2,4
250,1143084,141375,senado,143084,deputado,camara,Emenda,CMMPV,2,2
250,1160587,141375,senado,160587,deputado,camara,Emenda,CMMPV,2,2
250,1178992,141375,senado,178992,deputado,camara,Emenda,CMMPV,2,2
250,1204377,141375,senado,204377,deputado,camara,Emenda,CMMPV,2,2
250,1204418,141375,senado,204418,deputado,camara,Requerimento,CMMPV,2,2
250,1204503,141375,senado,204503,deputado,camara,Emenda,CMMPV,2,2
250,1204504,141375,senado,204504,deputado,camara,Emenda,CMMPV,2,2
250,1204514,141375,senado,204514,deputado,camara,Emenda,CMMPV,2,2
250,1204536,141375,senado,204536,deputado,camara,Emenda,CMMPV,2,2
250,1204548,141375,senado,204548,deputado,camara,Emenda,CMMPV,2,2
250,1204576,141375,senado,204576,deputado,camara,Emenda,CMMPV,2,2
250,222,141375,senado,22,senador,senado,Emenda,CMMPV,1,1
250,222,141375,senado,22,senador,senado,Emenda,Plenário,1,1
250,290,141375,senado,90,senador,senado,Emenda,Plenário,1,1
250,2677,141375,senado,677,senador,senado,Emenda,CMMPV,1,1
250,2677,141375,senado,677,senador,senado,Emenda,Plenário,1,1
250,2739,141375,senado,739,senador,senado,Outros,Plenário,1,1
250,21186,141375,senado,1186,senador,senado,Requerimento,Plenário,1,1
250,23806,141375,senado,3806,senador,senado,Emenda,Plenário,1,1
250,24981,141375,senado,4981,senador,senado,Emenda,CMMPV,1,1
250,24994,141375,senado,4994,senador,senado,Emenda,CMMPV,1,1
250,25422,141375,senado,5422,senador,senado,Emenda,Plenário,1,1
250,25422,141375,senado,5422,senador,senado,Requerimento,Plenário,1,1
250,25502,141375,senado,5502,senador,senado,Requerimento,Plenário,1,1
250,25523,141375,senado,5523,senador,senado,Emenda,CMMPV,1,1
250,25533,141375,senado,5533,senador,senado,Emenda,CMMPV,1,1
250,25535,141375,senado,5535,senador,senado,Emenda,CMMPV,1,1
250,25666,141375,senado,5666,senador,senado,Emenda,CMMPV,1,1
250,25718,141375,senado,5718,senador,senado,Emenda,Plenário,1,1
250,25748,141375,senado,5748,senador,senado,Emenda,Plenário,1,1
250,25895,141375,senado,5895,senador,senado,Emenda,Plenário,1,1
250,25899,141375,senado,5899,senador,senado,Parecer,Plenário,1,1
250,166179,141375,senado,66179,deputado,camara,Emenda,CMMPV,1,1
250,174356,141375,senado,74356,deputado,camara,Emenda,CMMPV,1,1
250,174655,141375,senado,74655,deputado,camara,Emenda,CMMPV,1,1
250,1107283,141375,senado,107283,deputado,camara,Emenda,CMMPV,1,1
250,1141450,141375,senado,141450,deputado,camara,Emenda,CMMPV,1,1
250,1141488,141375,senado,141488,deputado,camara,Emenda,CMMPV,1,1
250,1141553,141375,senado,141553,deputado,camara,Emenda,CMMPV,1,1
250,1152610,141375,senado,152610,deputado,camara,Emenda,CMMPV,1,1
250,1160531,141375,senado,160531,deputado,camara,Emenda,CMMPV,1,1
250,1160651,141375,senado,160651,deputado,camara,Emenda,CMMPV,1,1
250,1178832,141375,senado,178832,deputado,camara,Emenda,CMMPV,1,1
250,1178836,141375,senado,178836,deputado,camara,Emenda,CMMPV,1,1
250,1178842,141375,senado,178842,deputado,camara,Emenda,CMMPV,1,1
250,1178861,141375,senado,178861,deputado,camara,Emenda,CMMPV,1,1
250,1178916,141375,senado,178916,deputado,camara,Emenda,CMMPV,1,1
250,1178931,141375,senado,178931,deputado,camara,Emenda,CMMPV,1,1
250,1178939,141375,senado,178939,deputado,camara,Emenda,CMMPV,1,1
250,1178972,141375,senado,178972,deputado,camara,Emenda,CMMPV,1,1
250,1178992,141375,senado,178992,deputado,camara,Requerimento,CMMPV,1,1
250,1204369,141375,senado,204369,deputado,camara,Emenda,CMMPV,1,1
250,1204386,141375,senado,204386,deputado,camara,Emenda,CMMPV,1,1
250,1204422,141375,senado,204422,deputado,camara,Emenda,CMMPV,1,1
250,1204426,141375,senado,204426,deputado,camara,Emenda,CMMPV,1,1
250,1204428,141375,senado,204428,deputado,camara,Emenda,CMMPV,1,1
250,1204464,141375,senado,204464,deputado,camara,Emenda,CMMPV,1,1
250,1204488,141375,senado,204488,deputado,camara,Emenda,CMMPV,1,1
250,1204508,141375,senado,204508,deputado,camara,Emenda,CMMPV,1,1
250,1204522,141375,senado,204522,deputado,camara,Emenda,CMMPV,1,1
250,1204523,141375,senado,204523,deputado,camara,Emenda,CMMPV,1,1
250,1204528,141375,senado,204528,deputado,camara,Emenda,CMMPV,1,1
250,1204559,141375,senado,204559,deputado,camara,Emenda,CMMPV,1,1
849,25533,141395,senado,5533,senador,senado,Emenda,CMO,1,1
849,1178874,141395,senado,178874,deputado,camara,Emenda,CMO,1,1
849,1204400,141395,senado,204400,deputado,camara,Emenda,CMO,1,1
877,176874,141397,senado,76874,deputado,camara,Emenda,CMMPV,6,6
877,174784,141397,senado,74784,deputado,camara,Emenda,CMMPV,5,5
877,1134812,141397,senado,134812,deputado,camara,Emenda,CMMPV,5,5
877,1204407,141397,senado,204407,deputado,camara,Emenda,CMMPV,5,5
877,1204464,141397,senado,204464,deputado,camara,Emenda,CMMPV,5,5
877,1204535,141397,senado,204535,deputado,camara,Emenda,CMMPV,5,5
877,1205548,141397,senado,205548,deputado,camara,Emenda,CMMPV,5,5
877,1132504,141397,senado,132504,deputado,camara,Emenda,CMMPV,4,4
877,1160556,141397,senado,160556,deputado,camara,Emenda,CMMPV,4,4
877,25352,141397,senado,5352,senador,senado,Emenda,CMMPV,2,2
877,174439,141397,senado,74439,deputado,camara,Emenda,CMMPV,2,2
877,22331,141397,senado,2331,senador,senado,Emenda,Plenário,1,1
877,25012,141397,senado,5012,senador,senado,Emenda,CMMPV,1,1
877,25533,141397,senado,5533,senador,senado,Emenda,CMMPV,1,1
877,25627,141397,senado,5627,senador,senado,Emenda,CMMPV,1,1
877,25973,141397,senado,5973,senador,senado,Outros,Plenário,1,1
877,25973,141397,senado,5973,senador,senado,Parecer,Plenário,1,1
877,1141391,141397,senado,141391,deputado,camara,Emenda,CMMPV,1,1
877,1160511,141397,senado,160511,deputado,camara,Emenda,CMMPV,1,1
877,1178832,141397,senado,178832,deputado,camara,Emenda,CMMPV,1,1
877,1204429,141397,senado,204429,deputado,camara,Emenda,CMMPV,1,1
850,25533,141398,senado,5533,senador,senado,Emenda,CMO,1,1
852,1178884,141400,senado,178884,deputado,camara,Emenda,CMO,2,2
852,2742,141400,senado,742,senador,senado,Outros,Plenário,1,1
852,2742,141400,senado,742,senador,senado,Parecer,Plenário,1,1
878,25895,141401,senado,5895,senador,senado,Outros,Plenário,2,2
878,22331,141401,senado,2331,senador,senado,Emenda,Plenário,1,1
878,25895,141401,senado,5895,senador,senado,Parecer,Plenário,1,1
878,1160604,141401,senado,160604,deputado,camara,Emenda,CMO,1,1
853,1160535,141414,senado,160535,deputado,camara,Emenda,CMO,1,1
853,1160610,141414,senado,160610,deputado,camara,Emenda,CMO,1,1
853,1178874,141414,senado,178874,deputado,camara,Emenda,CMO,1,1
853,1204370,141414,senado,204370,deputado,camara,Emenda,CMO,1,1
251,1160511,141415,senado,160511,deputado,camara,Emenda,CMMPV,11,11
251,1132504,141415,senado,132504,deputado,camara,Emenda,CMMPV,10,10
251,24981,141415,senado,4981,senador,senado,Emenda,CMMPV,7,7
251,1160570,141415,senado,160570,deputado,camara,Emenda,CMMPV,7,7
251,1160592,141415,senado,160592,deputado,camara,Emenda,CMMPV,7,7
251,1171617,141415,senado,171617,deputado,camara,Emenda,CMMPV,7,7
251,1171619,141415,senado,171619,deputado,camara,Emenda,CMMPV,7,7
251,1178873,141415,senado,178873,deputado,camara,Emenda,CMMPV,7,7
251,2825,141415,senado,825,senador,senado,Emenda,CMMPV,6,6
251,173531,141415,senado,73531,deputado,camara,Emenda,CMMPV,6,6
251,1160535,141415,senado,160535,deputado,camara,Emenda,CMMPV,6,6
251,1204360,141415,senado,204360,deputado,camara,Emenda,CMMPV,6,6
251,25012,141415,senado,5012,senador,senado,Emenda,CMMPV,5,5
251,174784,141415,senado,74784,deputado,camara,Emenda,CMMPV,5,5
251,176874,141415,senado,76874,deputado,camara,Emenda,CMMPV,5,5
251,1133439,141415,senado,133439,deputado,camara,Emenda,CMMPV,5,5
251,1134812,141415,senado,134812,deputado,camara,Emenda,CMMPV,5,5
251,1152605,141415,senado,152605,deputado,camara,Emenda,CMMPV,5,5
251,1160528,141415,senado,160528,deputado,camara,Emenda,CMMPV,5,5
251,1204395,141415,senado,204395,deputado,camara,Emenda,CMMPV,5,5
251,1204407,141415,senado,204407,deputado,camara,Emenda,CMMPV,5,5
251,1204464,141415,senado,204464,deputado,camara,Emenda,CMMPV,5,5
251,1204480,141415,senado,204480,deputado,camara,Emenda,CMMPV,5,5
251,1204535,141415,senado,204535,deputado,camara,Emenda,CMMPV,5,5
251,1205548,141415,senado,205548,deputado,camara,Emenda,CMMPV,5,5
251,25411,141415,senado,5411,senador,senado,Emenda,CMMPV,4,4
251,25525,141415,senado,5525,senador,senado,Outros,Plenário,4,4
251,25953,141415,senado,5953,senador,senado,Emenda,Plenário,4,4
251,1143084,141415,senado,143084,deputado,camara,Emenda,CMMPV,4,4
251,1160575,141415,senado,160575,deputado,camara,Emenda,CMMPV,4,4
251,1160604,141415,senado,160604,deputado,camara,Emenda,CMMPV,4,4
251,1204453,141415,senado,204453,deputado,camara,Emenda,CMMPV,4,4
251,1204467,141415,senado,204467,deputado,camara,Emenda,CMMPV,4,4
251,222,141415,senado,22,senador,senado,Emenda,Plenário,3,3
251,2945,141415,senado,945,senador,senado,Requerimento,Plenário,3,3
251,24994,141415,senado,4994,senador,senado,Emenda,Plenário,3,3
251,24994,141415,senado,4994,senador,senado,Requerimento,Plenário,3,3
251,25982,141415,senado,5982,senador,senado,Emenda,CMMPV,3,3
251,1160538,141415,senado,160538,deputado,camara,Emenda,CMMPV,3,3
251,1204371,141415,senado,204371,deputado,camara,Emenda,CMMPV,3,3
251,1204433,141415,senado,204433,deputado,camara,Emenda,CMMPV,3,3
251,1204435,141415,senado,204435,deputado,camara,Emenda,CMMPV,3,3
251,1204534,141415,senado,204534,deputado,camara,Emenda,CMMPV,3,3
251,2581,141415,senado,581,senador,senado,Emenda,Plenário,2,2
251,25352,141415,senado,5352,senador,senado,Emenda,CMMPV,2,2
251,25535,141415,senado,5535,senador,senado,Requerimento,Plenário,2,2
251,25627,141415,senado,5627,senador,senado,Emenda,CMMPV,2,2
251,25976,141415,senado,5976,senador,senado,Emenda,CMMPV,2,2
251,174158,141415,senado,74158,deputado,camara,Emenda,CMMPV,2,2
251,174305,141415,senado,74305,deputado,camara,Emenda,CMMPV,2,2
251,1141508,141415,senado,141508,deputado,camara,Emenda,CMMPV,2,2
251,1160508,141415,senado,160508,deputado,camara,Emenda,CMMPV,2,2
251,1178874,141415,senado,178874,deputado,camara,Emenda,CMMPV,2,2
251,1178925,141415,senado,178925,deputado,camara,Emenda,CMMPV,2,2
251,1204377,141415,senado,204377,deputado,camara,Emenda,CMMPV,2,2
251,2345,141415,senado,345,senador,senado,Emenda,CMMPV,1,1
251,2739,141415,senado,739,senador,senado,Emenda,CMMPV,1,1
251,2739,141415,senado,739,senador,senado,Emenda,Plenário,1,1
251,2739,141415,senado,739,senador,senado,Requerimento,Plenário,1,1
251,2825,141415,senado,825,senador,senado,Emenda,Plenário,1,1
251,21249,141415,senado,1249,senador,senado,Emenda,Plenário,1,1
251,22331,141415,senado,2331,senador,senado,Emenda,Plenário,1,1
251,25012,141415,senado,5012,senador,senado,Requerimento,Plenário,1,1
251,25350,141415,senado,5350,senador,senado,Emenda,CMMPV,1,1
251,25350,141415,senado,5350,senador,senado,Emenda,Plenário,1,1
251,25352,141415,senado,5352,senador,senado,Emenda,Plenário,1,1
251,25352,141415,senado,5352,senador,senado,Requerimento,Plenário,1,1
251,25376,141415,senado,5376,senador,senado,Emenda,CMMPV,1,1
251,25385,141415,senado,5385,senador,senado,Emenda,Plenário,1,1
251,25525,141415,senado,5525,senador,senado,Parecer,Plenário,1,1
251,25535,141415,senado,5535,senador,senado,Outros,Plenário,1,1
251,25783,141415,senado,5783,senador,senado,Emenda,CMMPV,1,1
251,25783,141415,senado,5783,senador,senado,Emenda,Plenário,1,1
251,25899,141415,senado,5899,senador,senado,Emenda,CMMPV,1,1
251,25942,141415,senado,5942,senador,senado,Emenda,CMMPV,1,1
251,25976,141415,senado,5976,senador,senado,Requerimento,CMMPV,1,1
251,166828,141415,senado,66828,deputado,camara,Emenda,CMMPV,1,1
251,174131,141415,senado,74131,deputado,camara,Emenda,CMMPV,1,2
251,174160,141415,senado,74160,deputado,camara,Emenda,CMMPV,1,1
251,174262,141415,senado,74262,deputado,camara,Emenda,CMMPV,1,1
251,174317,141415,senado,74317,deputado,camara,Emenda,CMMPV,1,1
251,174655,141415,senado,74655,deputado,camara,Emenda,CMMPV,1,1
251,174749,141415,senado,74749,deputado,camara,Emenda,CMMPV,1,1
251,198057,141415,senado,98057,deputado,camara,Emenda,CMMPV,1,1
251,1116379,141415,senado,116379,deputado,camara,Emenda,CMMPV,1,1
251,1141391,141415,senado,141391,deputado,camara,Emenda,CMMPV,1,1
251,1141458,141415,senado,141458,deputado,camara,Emenda,CMMPV,1,2
251,1141470,141415,senado,141470,deputado,camara,Emenda,CMMPV,1,1
251,1141555,141415,senado,141555,deputado,camara,Emenda,CMMPV,1,1
251,1151208,141415,senado,151208,deputado,camara,Emenda,CMMPV,1,1
251,1160556,141415,senado,160556,deputado,camara,Emenda,CMMPV,1,1
251,1160588,141415,senado,160588,deputado,camara,Emenda,CMMPV,1,1
251,1160610,141415,senado,160610,deputado,camara,Emenda,CMMPV,1,1
251,1166402,141415,senado,166402,deputado,camara,Emenda,CMMPV,1,1
251,1178836,141415,senado,178836,deputado,camara,Emenda,CMMPV,1,1
251,1178866,141415,senado,178866,deputado,camara,Emenda,CMMPV,1,1
251,1178884,141415,senado,178884,deputado,camara,Emenda,CMMPV,1,1
251,1178896,141415,senado,178896,deputado,camara,Emenda,CMMPV,1,1
251,1178916,141415,senado,178916,deputado,camara,Emenda,CMMPV,1,1
251,1178959,141415,senado,178959,deputado,camara,Emenda,CMMPV,1,1
251,1178970,141415,senado,178970,deputado,camara,Emenda,CMMPV,1,1
251,1178972,141415,senado,178972,deputado,camara,Emenda,CMMPV,1,1
251,1178981,141415,senado,178981,deputado,camara,Emenda,CMMPV,1,1
251,1178985,141415,senado,178985,deputado,camara,Emenda,CMMPV,1,1
251,1178992,141415,senado,178992,deputado,camara,Emenda,CMMPV,1,1
251,1204357,141415,senado,204357,deputado,camara,Emenda,CMMPV,1,1
251,1204361,141415,senado,204361,deputado,camara,Emenda,CMMPV,1,1
251,1204370,141415,senado,204370,deputado,camara,Emenda,CMMPV,1,1
251,1204381,141415,senado,204381,deputado,camara,Emenda,CMMPV,1,1
251,1204383,141415,senado,204383,deputado,camara,Emenda,CMMPV,1,1
251,1204386,141415,senado,204386,deputado,camara,Emenda,CMMPV,1,1
251,1204393,141415,senado,204393,deputado,camara,Emenda,CMMPV,1,1
251,1204502,141415,senado,204502,deputado,camara,Emenda,CMMPV,1,1
251,1204514,141415,senado,204514,deputado,camara,Emenda,CMMPV,1,1
251,1204523,141415,senado,204523,deputado,camara,Emenda,CMMPV,1,1
251,1204536,141415,senado,204536,deputado,camara,Emenda,CMMPV,1,1
854,1132504,141417,senado,132504,deputado,camara,Emenda,CMMPV,10,10
854,173531,141417,senado,73531,deputado,camara,Emenda,CMMPV,8,8
854,1141518,141417,senado,141518,deputado,camara,Emenda,CMMPV,8,8
854,1152605,141417,senado,152605,deputado,camara,Emenda,CMMPV,8,8
854,25953,141417,senado,5953,senador,senado,Emenda,Plenário,7,7
854,2825,141417,senado,825,senador,senado,Emenda,CMMPV,6,6
854,174784,141417,senado,74784,deputado,camara,Emenda,CMMPV,6,6
854,176874,141417,senado,76874,deputado,camara,Emenda,CMMPV,6,6
854,1134812,141417,senado,134812,deputado,camara,Emenda,CMMPV,6,6
854,1204407,141417,senado,204407,deputado,camara,Emenda,CMMPV,6,6
854,1204535,141417,senado,204535,deputado,camara,Emenda,CMMPV,6,6
854,1205548,141417,senado,205548,deputado,camara,Emenda,CMMPV,6,6
854,1141470,141417,senado,141470,deputado,camara,Emenda,CMMPV,5,5
854,1204525,141417,senado,204525,deputado,camara,Emenda,CMMPV,5,5
854,25979,141417,senado,5979,senador,senado,Emenda,CMMPV,4,4
854,1141450,141417,senado,141450,deputado,camara,Emenda,CMMPV,4,4
854,1160604,141417,senado,160604,deputado,camara,Emenda,CMMPV,4,4
854,21173,141417,senado,1173,senador,senado,Emenda,CMMPV,3,3
854,174299,141417,senado,74299,deputado,camara,Emenda,CMMPV,3,3
854,1204502,141417,senado,204502,deputado,camara,Emenda,CMMPV,3,3
854,21173,141417,senado,1173,senador,senado,Outros,Plenário,2,2
854,25352,141417,senado,5352,senador,senado,Requerimento,Plenário,2,2
854,25982,141417,senado,5982,senador,senado,Emenda,CMMPV,2,2
854,1157130,141417,senado,157130,deputado,camara,Emenda,CMMPV,2,2
854,1178873,141417,senado,178873,deputado,camara,Emenda,CMMPV,2,2
854,1204433,141417,senado,204433,deputado,camara,Emenda,CMMPV,2,2
854,2945,141417,senado,945,senador,senado,Requerimento,Plenário,1,1
854,21173,141417,senado,1173,senador,senado,Parecer,Plenário,1,1
854,22331,141417,senado,2331,senador,senado,Emenda,Plenário,1,1
854,24994,141417,senado,4994,senador,senado,Emenda,CMMPV,1,1
854,25411,141417,senado,5411,senador,senado,Emenda,CMMPV,1,1
854,25718,141417,senado,5718,senador,senado,Emenda,CMMPV,1,1
854,25718,141417,senado,5718,senador,senado,Requerimento,Plenário,1,1
854,25783,141417,senado,5783,senador,senado,Requerimento,Plenário,1,1
854,25942,141417,senado,5942,senador,senado,Emenda,CMMPV,1,1
854,1108338,141417,senado,108338,deputado,camara,Emenda,CMMPV,1,1
854,1164360,141417,senado,164360,deputado,camara,Emenda,CMMPV,1,1
854,1171619,141417,senado,171619,deputado,camara,Emenda,CMMPV,1,1
854,1178916,141417,senado,178916,deputado,camara,Emenda,CMMPV,1,1
854,1178972,141417,senado,178972,deputado,camara,Emenda,CMMPV,1,1
854,1204369,141417,senado,204369,deputado,camara,Emenda,CMMPV,1,1
854,1204418,141417,senado,204418,deputado,camara,Emenda,CMMPV,1,1
854,1204453,141417,senado,204453,deputado,camara,Emenda,CMMPV,1,1
854,1204534,141417,senado,204534,deputado,camara,Emenda,CMMPV,1,1
635,25008,141436,senado,5008,senador,senado,Emenda,Plenário,5,5
635,25008,141436,senado,5008,senador,senado,Outros,Plenário,5,5
635,25953,141436,senado,5953,senador,senado,Emenda,Plenário,4,4
635,25953,141436,senado,5953,senador,senado,Outros,Plenário,4,4
635,2581,141436,senado,581,senador,senado,Emenda,Plenário,3,3
635,2581,141436,senado,581,senador,senado,Outros,Plenário,3,3
635,2825,141436,senado,825,senador,senado,Emenda,Plenário,3,3
635,2825,141436,senado,825,senador,senado,Outros,Plenário,3,3
635,25012,141436,senado,5012,senador,senado,Emenda,Plenário,3,3
635,25905,141436,senado,5905,senador,senado,Emenda,Plenário,3,3
635,2475,141436,senado,475,senador,senado,Outros,Plenário,2,2
635,21249,141436,senado,1249,senador,senado,Emenda,Plenário,2,2
635,22331,141436,senado,2331,senador,senado,Emenda,Plenário,2,2
635,22331,141436,senado,2331,senador,senado,Outros,Plenário,2,2
635,25350,141436,senado,5350,senador,senado,Emenda,Plenário,2,2
635,25350,141436,senado,5350,senador,senado,Outros,Plenário,2,2
635,25352,141436,senado,5352,senador,senado,Emenda,Plenário,2,2
635,25523,141436,senado,5523,senador,senado,Requerimento,Plenário,2,2
635,25540,141436,senado,5540,senador,senado,Requerimento,Plenário,2,2
635,235,141436,senado,35,senador,senado,Emenda,Plenário,1,1
635,2475,141436,senado,475,senador,senado,Parecer,Plenário,1,1
635,2677,141436,senado,677,senador,senado,Emenda,Plenário,1,1
635,2677,141436,senado,677,senador,senado,Outros,Plenário,1,1
635,2945,141436,senado,945,senador,senado,Requerimento,Plenário,1,1
635,21173,141436,senado,1173,senador,senado,Emenda,Plenário,1,1
635,22331,141436,senado,2331,senador,senado,Requerimento,Plenário,1,1
635,23396,141436,senado,3396,senador,senado,Emenda,Plenário,1,1
635,23396,141436,senado,3396,senador,senado,Outros,Plenário,1,1
635,23806,141436,senado,3806,senador,senado,Emenda,Plenário,1,1
635,23806,141436,senado,3806,senador,senado,Outros,Plenário,1,1
635,24994,141436,senado,4994,senador,senado,Outros,Plenário,1,1
635,24994,141436,senado,4994,senador,senado,Prop. Original / Apensada,Plenário,1,1
635,25012,141436,senado,5012,senador,senado,Requerimento,Plenário,1,1
635,25352,141436,senado,5352,senador,senado,Outros,Plenário,1,1
635,25352,141436,senado,5352,senador,senado,Requerimento,Plenário,1,1
635,25376,141436,senado,5376,senador,senado,Emenda,Plenário,1,1
635,25376,141436,senado,5376,senador,senado,Outros,Plenário,1,1
635,25411,141436,senado,5411,senador,senado,Emenda,Plenário,1,1
635,25540,141436,senado,5540,senador,senado,Emenda,Plenário,1,1
635,25540,141436,senado,5540,senador,senado,Outros,Plenário,1,1
635,25627,141436,senado,5627,senador,senado,Emenda,Plenário,1,1
635,25627,141436,senado,5627,senador,senado,Outros,Plenário,1,1
635,25666,141436,senado,5666,senador,senado,Emenda,Plenário,1,1
635,25666,141436,senado,5666,senador,senado,Outros,Plenário,1,1
635,25718,141436,senado,5718,senador,senado,Requerimento,Plenário,1,1
635,25783,141436,senado,5783,senador,senado,Emenda,Plenário,1,1
635,25783,141436,senado,5783,senador,senado,Outros,Plenário,1,1
635,25783,141436,senado,5783,senador,senado,Requerimento,Plenário,1,1
635,25895,141436,senado,5895,senador,senado,Emenda,Plenário,1,1
635,25895,141436,senado,5895,senador,senado,Outros,Plenário,1,1
635,25905,141436,senado,5905,senador,senado,Outros,Plenário,1,1
635,25959,141436,senado,5959,senador,senado,Emenda,Plenário,1,1
635,25959,141436,senado,5959,senador,senado,Outros,Plenário,1,1
635,25967,141436,senado,5967,senador,senado,Emenda,Plenário,1,1
635,25967,141436,senado,5967,senador,senado,Outros,Plenário,1,1
635,25976,141436,senado,5976,senador,senado,Emenda,Plenário,1,1
635,25976,141436,senado,5976,senador,senado,Outros,Plenário,1,1
635,25985,141436,senado,5985,senador,senado,Emenda,Plenário,1,1
635,25985,141436,senado,5985,senador,senado,Outros,Plenário,1,1
252,1160570,141475,senado,160570,deputado,camara,Emenda,CMMPV,9,9
252,1132504,141475,senado,132504,deputado,camara,Emenda,CMMPV,7,7
252,25012,141475,senado,5012,senador,senado,Emenda,CMMPV,6,6
252,1204366,141475,senado,204366,deputado,camara,Emenda,CMMPV,6,6
252,1141508,141475,senado,141508,deputado,camara,Emenda,CMMPV,5,5
252,1160511,141475,senado,160511,deputado,camara,Emenda,CMMPV,5,5
252,2825,141475,senado,825,senador,senado,Emenda,CMMPV,4,4
252,25411,141475,senado,5411,senador,senado,Emenda,CMMPV,4,4
252,25422,141475,senado,5422,senador,senado,Emenda,CMMPV,4,4
