data_hora,descricao_situacao,descricao_tramitacao,despacho,id_prop,id_situacao,id_tipo_tramitacao,regime,sequencia,sigla_orgao,uri_orgao,url,fase,evento,local
2016-07-05T10:30:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator n. 1 CFT, pelo Deputado Mauro Pereira (PMDB-RS).",257161,915,501,"Urgência (Art. 155, RICD)",161,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1473703,relatoria,NA,CCJC
2016-07-05T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",163,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CCJC
2016-07-05T19:53:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",164,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CCJC
2016-07-06T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",165,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CCJC
2016-07-27T13:21:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator n. 2 CFT, pelo Deputado Mauro Pereira (PMDB-RS).",257161,915,501,"Urgência (Art. 155, RICD)",166,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1478848,relatoria,NA,CCJC
2016-07-27T13:21:00Z,Aguardando Parecer,Parecer do Relator,"Parecer do relator, Dep. Mauro Pereira, pela adequação financeira e orçamentária do Projeto de Lei nº 3.729/2004 e dos PL's nºs 3.957/2004, 5.576/2005, 358/2011, 1.700/2011, 2.941/2011, 5.716/2013, 8.062/2014, 1.546/2015, 4.429/2016, 5.435/2005, 1.147/2007, 2.029/2007, 5.918/2013, 6.908/2013, e 3.829/2015, apensados, e dos Substitutivos da Comissão  de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e da Comissão de Meio Ambiente e Desenvolvimento Sustentável; e, no mérito, pela aprovação dos PL nº 3.729/2004 e dos PL's nºs 3.957/2004, 5.576/2005, 358/2011, 1.700/2011, 5.716/2013, 8.062/2014, 4.429/2016, 2.941/2011, e 1.546/2015, apensados, na forma do Substitutivo apresentado, e pela rejeição dos PL's nºs 5.435/2005, 1.147/2007, 2.029/2007, 6.908/2013, 3.829/2015, e 5.918/2013, apensados.",257161,915,322,"Urgência (Art. 155, RICD)",167,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1478848,discussao_deliberacao,NA,CCJC
2016-08-09T17:36:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento de Redistribuição n. 5020/2016, pelo Deputado Marcos Rogério (DEM-RO), que: ""Requer o reexame do despacho inicial ao Projeto de Lei nº 3.729, de 2004, para incluir o exame de mérito pela Comissão de Constituição e Justiça e de Cidadania.

"".",257161,924,194,"Urgência (Art. 155, RICD)",168,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1481504,discussao_deliberacao,requerimento_redistribuicao,CCJC
2016-08-10T00:00:00Z,Aguardando Parecer,Notificações,Recebimento do Ofício nº 01/ASCEMA NACIONAL.,257161,915,1005,"Urgência (Art. 155, RICD)",169,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1482000,discussao_deliberacao,NA,CCJC
2016-08-11T00:00:00Z,Aguardando Parecer,Devolução ao Relator,"Devolvido ao Relator, Dep. Mauro Pereira (PMDB-RS) para manifestar-se sobre o  PL nº 5.818/16, apensado.",257161,915,170,"Urgência (Art. 155, RICD)",170,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2016-08-29T00:00:00Z,NA,Notificação de Despacho,"Indeferido o Requerimento n. 5.020/2016, conforme despacho do seguinte teor: ""Indefiro o Requerimento n. 5.020/2016, porque a matéria versada no Projeto de Lei n. 3.729/2004 não se enquadra no campo temático da Comissão de Constituição e Justiça e de Cidadania, delimitado no inciso IV do art. 32 do Regimento Interno da Câmara dos Deputados - RICD. Publique-se. Oficie-se.""",257161,NA,203,"Urgência (Art. 155, RICD)",171,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,discussao_deliberacao,NA,CCJC
2016-09-01T10:57:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator n. 3 CFT, pelo Deputado Mauro Pereira (PMDB-RS).",257161,915,501,"Urgência (Art. 155, RICD)",172,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1488932,discussao_deliberacao,NA,CCJC
2016-09-01T10:57:00Z,Aguardando Parecer,Parecer do Relator,"Parecer do relator, Dep. Mauro Pereira, pela adequação financeira e orçamentária do Projeto de Lei nº 3.729/2004 e dos PL's nºs 3.957/2004, 5.576/2005, 2.029/2007, 358/2011, 1.700/2011, 2.941/2011, 5.716/2013, 8.062/2014, 1.546/2015, 4.429/2016, 5.435/2005, 1.147/2007, 5.918/2013, 6.908/2013, 3.829/2015 e 5.818/2016, apensados, e dos Substitutivos da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e da Comissão de Meio Ambiente e Desenvolvimento Sustentável; e, no mérito, pela aprovação do PL nº 3.729/2004, e dos PL´s nºs 3.957/2004, 5.576/2005, 358/2011, 1.700/2011, 2.941/2011, 5.716/2013, 8.062/2014, 1.546/2015 e 4.429/2016, apensados, com Substitutivo, e pela rejeição dos PL´S nºs 5.435/2005, 1.147/2007, 2.029/2007, 5.918/2013, 6.908/2013, 3.829/2015 e 5.818/2016, apensados.",257161,915,322,"Urgência (Art. 155, RICD)",173,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1488932,discussao_deliberacao,NA,CCJC
2016-09-01T17:47:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento n. 5176/2016, pelo Deputado Marcos Rogério (DEM-RO), que: ""Solicita reconsiderar o despacho que indeferiu o Requerimento nº 5.020, de 2016, que requer o reexame do despacho inicial ao Projeto de Lei nº 3.729, de 2004, para incluir o exame de mérito pela Comissão de Constituição e Justiça e de Cidadania"".",257161,924,194,"Urgência (Art. 155, RICD)",174,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1489128,discussao_deliberacao,NA,CCJC
2016-09-12T00:00:00Z,Aguardando Parecer,Devolução ao Relator,"Devolvido ao Relator, Dep. Mauro Pereira (PMDB-RS)",257161,915,170,"Urgência (Art. 155, RICD)",175,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2016-09-15T17:49:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator n. 4 CFT, pelo Deputado Mauro Pereira (PMDB-RS).",257161,915,501,"Urgência (Art. 155, RICD)",176,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1492392,discussao_deliberacao,NA,CCJC
2016-09-15T17:49:00Z,Aguardando Parecer,Parecer do Relator,"Parecer do relator, Dep. Mauro Pereira, pela adequação financeira e orçamentária do Projeto de Lei nº 3.729/2004 e dos PL's nºs 3.957/2004, 5.576/2005, 2.029/2007, 358/2011, 1.700/2011, 2.941/2011, 5.716/2013, 8.062/2014, 1.546/2015, 4.429/2016, 5.435/2005, 1.147/2007, 5.918/2013, 6.908/2013, 3.829/2015 e 5.818/2016, apensados, do Substitutivo da Comissão de Meio Ambiente e Desenvolvimento Sustentável e do Substitutivo da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; e, no mérito, pela aprovação do PL nº 3.729/2004, e dos PL´s nºs 3.957/2004, 5.576/2005, 358/2011, 1.700/2011, 2.941/2011, 5.716/2013, 8.062/2014, 1.546/2015 e 4.429/2016, apensados, com Substitutivo, e pela rejeição dos PL´S nºs 5.435/2005, 1.147/2007, 2.029/2007, 5.918/2013, 6.908/2013, 3.829/2015 e 5.818/2016, apensados.",257161,915,322,"Urgência (Art. 155, RICD)",177,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1492392,discussao_deliberacao,NA,CCJC
2016-10-06T00:00:00Z,NA,Notificações,À CFT e CCJC cópias do Ofício n. 4753/2016-GPGJ-SP encaminhando Ofício n. 756/2016-act.,257161,NA,1005,"Urgência (Art. 155, RICD)",178,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,discussao_deliberacao,NA,CCJC
2016-10-10T00:00:00Z,Aguardando Parecer,Notificações,Recebido o Informativo da CONOF.,257161,915,1005,"Urgência (Art. 155, RICD)",179,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1497610,discussao_deliberacao,NA,CCJC
2016-10-11T00:00:00Z,NA,Notificação de Despacho,"Indeferido o pedido de reconsideração contido no Requerimento nº 5.176/2016, conforme despacho do seguinte teor: ""Indefiro o Requerimento n. 5.176/2016, porque a matéria versada no Projeto de Lei n. 3.729/2004 não se enquadra no campo temático da CCJC, delimitado no inciso IV do art. 32 do Regimento Interno da Câmara dos Deputados - RICD, bem como trata de assunto da competência da CFT, nos termos do inciso X, alíneas ""a"" e ""j"", do mesmo dispositivo regimental"".",257161,NA,203,"Urgência (Art. 155, RICD)",181,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,discussao_deliberacao,NA,CCJC
2016-10-11T10:00:00Z,Aguardando Parecer,Retirada de Pauta,"Retirado de pauta, de ofício.",257161,915,250,"Urgência (Art. 155, RICD)",180,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2016-12-12T11:12:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator, PRL 5 CFT, pelo Dep. Mauro Pereira",257161,915,501,"Urgência (Art. 155, RICD)",182,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1516108,discussao_deliberacao,NA,CCJC
2016-12-12T11:12:00Z,Aguardando Parecer,Parecer do Relator,"Parecer do Relator, Dep. Mauro Pereira (PMDB-RS), pela adequação financeira e orçamentária do Projeto de Lei nº 3729/2004, e dos PL's nºs 3957/2004, 5576/2005, 2029/2007, 358/2011, 1700/2011, 2941/2011, 5716/2013, 8062/2014, 1546/2015, 4429/2016, 5435/2005, 1147/2007, 5918/2013, 6908/2013, 3829/2015 e 5818/2016, apensados e dos Substitutivos das Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e de Meio Ambiente e Desenvolvimento Sustentável; e no mérito pela aprovação do PL nº 3729/2004, e dos PL's nºs 3957/2004, 5576/2005, 358/2011, 1700/2011, 2941/2011, 5716/2013, 8062/2014, 1546/2015 e 4429/2016, apensados, com Substitutivo, e pela rejeição dos PL's nºs 5435/2005, 1147/2007, 2029/2007, 5918/2013, 3829/2015 e 5818/2016, apensados.


",257161,915,322,"Urgência (Art. 155, RICD)",183,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1516108,discussao_deliberacao,NA,CCJC
2016-12-13T00:00:00Z,Aguardando Parecer,Notificações,Recebido informativo da CONOF.,257161,915,1005,"Urgência (Art. 155, RICD)",184,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1516740,discussao_deliberacao,NA,CCJC
2016-12-13T20:44:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento de Desapensação n. 5703/2016, pelo Deputado Edmilson Rodrigues (PSOL-PA), que: ""Requer a desapensação do PL n° 1.700/2011, que encontra-se apensado ao PL n° 3.729/2004"".",257161,924,194,"Urgência (Art. 155, RICD)",185,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1517134,discussao_deliberacao,NA,CCJC
2016-12-14T10:00:00Z,Aguardando Parecer,Não Deliberado,Não Deliberado face o encerramento da reunião por falta de quorum.,257161,915,1008,"Urgência (Art. 155, RICD)",186,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2016-12-15T00:00:00Z,Aguardando Parecer,Notificações,Recebido informativo da CONOF.,257161,915,1005,"Urgência (Art. 155, RICD)",187,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1518125,discussao_deliberacao,NA,CCJC
2017-03-02T17:08:00Z,NA,Notificação de Apensação,Apense-se a este(a) o(a) PL-6877/2017.,257161,NA,504,"Urgência (Art. 155, RICD)",188,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1526358,discussao_deliberacao,NA,CCJC
2017-03-06T13:39:00Z,Aguardando Parecer,Notificação de Apensação,Apensação do PL 6877/2017 a esta proposição.,257161,915,504,"Urgência (Art. 155, RICD)",189,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-03-27T16:51:00Z,Aguardando Parecer,Notificação de Apensação,Apensação do PL 6877/2017 a esta proposição.,257161,915,504,"Urgência (Art. 155, RICD)",190,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA,CCJC
2017-04-04T18:10:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento de Urgência (Art. 155 do RICD) n. 6212/2017, pelo Deputado Lúcio Vale (PR-PA), que: ""Requer regime de urgência na apreciação do Projeto de Lei nº 3.729, de 2004, e seus apensos"".",257161,924,194,"Urgência (Art. 155, RICD)",191,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1542180,discussao_deliberacao,requerimento_urgencia,CCJC
2017-04-10T00:00:00Z,Aguardando Parecer,Devolução ao Relator,"Devolvido ao Relator, Dep. Mauro Pereira (PMDB-RS), para manifestar-se, no parecer, sobre dois apensados: PL 6.877/17 e PL 7.143/17.",257161,915,170,"Urgência (Art. 155, RICD)",192,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-04-19T14:51:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator n. 6 CFT, pelo Deputado Mauro Pereira (PMDB-RS).",257161,915,501,"Urgência (Art. 155, RICD)",193,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1546613,discussao_deliberacao,NA,CCJC
2017-04-19T14:51:00Z,Aguardando Parecer,Parecer do Relator,"Parecer do Relator, Dep. Mauro Pereira (PMDB-RS), pela adequação financeira e orçamentária do Projeto de Lei 3729/2004 e dos PL's 3957/2004, 5576/2005, 358/2011, 1700/2011, 5716/2013, 8062/2014, 4429/2016, 6877/2017, 2941/2011, 1546/2015, 7143/2017, apensados, e dos Substitutivos das Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e de Meio Ambiente e Desenvolvimento Sustentável; e, no mérito, pela aprovação dos PL's 3729/2004, 3957/2004, 5576/2005, 358/11, 1700/2011, 2941/2011, 5716/13, 8062/2014, 1546/2015, 4429/2016, 6877/2017 e 7143/2017, apensados, com Substitutivo, e pela rejeição dos PL's 5435/2005, 1147/2007, 2029/2007, 5918/2013, 6908/2013, 3829/2015 e 5818/2016, apensados.",257161,915,322,"Urgência (Art. 155, RICD)",194,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1546613,discussao_deliberacao,NA,CCJC
2017-04-20T00:00:00Z,Aguardando Parecer,Notificações,Recebido informativo da CONOF.,257161,915,1005,"Urgência (Art. 155, RICD)",195,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1547306,discussao_deliberacao,NA,CCJC
2017-04-27T00:00:00Z,Aguardando Parecer,Notificações,Recebido o Informativo da CONOF.,257161,915,1005,"Urgência (Art. 155, RICD)",198,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1550839,discussao_deliberacao,NA,CCJC
2017-04-27T15:20:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator, PRL 7 CFT, pelo Dep. Mauro Pereira",257161,915,501,"Urgência (Art. 155, RICD)",196,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1550668,discussao_deliberacao,NA,CCJC
2017-04-27T15:20:00Z,Aguardando Parecer,Parecer do Relator,"Parecer do Relator, Dep. Mauro Pereira (PMDB-RS), pela adequação financeira e orçamentária do Projeto de Lei 3729/2004 e dos PL's 3957/2004, 5576/2005, 2029/2007, 358/2011, 1700/2011, 2941/2011, 5716/2013, 8062/2014, 1546/2015, 4429/2016, 5435/2005, 1147/2007, 5918/2013, 6908/2013, 3829/2015, 5818/2016, 6877/2017 e 7143/2017, apensados, e dos Substitutivos das Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e de Meio Ambiente e Desenvolvimento Sustentável; e, no mérito, pela aprovação dos PL's 3729/2004, 3957/2004, 5576/2005, 358/11, 1700/2011, 2941/2011, 5716/13, 8062/2014, 1546/2015, 4429/2016, 6877/2017 e 7143/2017, apensados, com Substitutivo, e pela rejeição dos PL's 5435/2005, 1147/2007, 2029/2007, 5918/2013, 6908/2013, 3829/2015 e 5818/2016, apensados.",257161,915,322,"Urgência (Art. 155, RICD)",197,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1550668,discussao_deliberacao,NA,CCJC
2017-05-03T10:00:00Z,Aguardando Parecer,Retirada de Pauta,"Retirado de pauta, de ofício.",257161,915,250,"Urgência (Art. 155, RICD)",199,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-05-10T10:00:00Z,Aguardando Parecer,Retirada de Pauta,Retirado de pauta a pedido do relator.,257161,915,250,"Urgência (Art. 155, RICD)",200,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-05-17T10:00:00Z,Aguardando Parecer,Retirada de Pauta,"Retirado de pauta em virtude da aprovação de requerimentos dos Deputados Mauro Pereira, Enio Verri, Aelton Freitas, Marcelo Álvaro Antônio e Antonio Carlos Mendes Thame.",257161,915,250,"Urgência (Art. 155, RICD)",201,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-05-24T10:00:00Z,Aguardando Parecer,Não Deliberado,Não Deliberado face o encerramento da reunião por falta de quorum.,257161,915,1008,"Urgência (Art. 155, RICD)",202,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-05-31T10:00:00Z,Aguardando Parecer,Não Deliberado,Não Deliberado face o encerramento da reunião por falta de quórum.,257161,915,1008,"Urgência (Art. 155, RICD)",203,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-05-31T18:13:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento de Apensação n. 6634/2017, pela Deputada Leandre (PV-PR), que: ""Solicita a apensação do Projeto de Lei  nº 6.411 de 2016  ao Projeto de Lei nº 3.729 de 2004"".",257161,924,194,"Urgência (Art. 155, RICD)",204,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1565049,discussao_deliberacao,requerimento_apensacao,CCJC
2017-06-05T13:08:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator, PRL 8 CFT, pelo Dep. Mauro Pereira",257161,915,501,"Urgência (Art. 155, RICD)",205,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-06-05T13:08:00Z,Aguardando Parecer,Parecer do Relator,"Parecer do Relator, Dep. Mauro Pereira (PMDB-RS), pela adequação financeira e orçamentária do Projeto de Lei 3729/2004, e dos PL's 3957/2004, 5435/2005, 5576/2005, 1147/2007, 2029/2007, 358/2011, 1700/2011, 2941/2011, 5716/2013, 5918/2013, 6908/2013, 8062/2014, 1546/2015, 3829/2015, 4429/2016, 5818/2016, 6877/2017 e 7143/2017, apensados, e dos Substitutivos das Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e de Meio Ambiente e Desenvolvimento Sustentável; e no mérito, pela aprovação do PL 3729/2004 e dos PL's 3957/2004, 5435/2005, 358/2011, 1700/2011, 5716/2013, 5918/2013, 8062/2014, 1546/2015, 4429/2016, 6877/2017 e 7143/2017, com Substitutivo; e pela rejeição dos PL's 5576/2005, 1147/2007, 2029/2007, 2941/2011, 6908/2013, 3829/2015 e 5818/2016.",257161,915,322,"Urgência (Art. 155, RICD)",206,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1566043,discussao_deliberacao,NA,CCJC
2017-06-07T10:00:00Z,Aguardando Parecer,Retirada de Pauta,"Retirado de pauta, de ofício.",257161,915,250,"Urgência (Art. 155, RICD)",207,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-06-13T00:00:00Z,NA,Notificação de Apensação,"Deferido o Requerimento n. 6.634/2017, conforme despacho do seguinte teor: ""Defiro o Requerimento n. 6.634/2017, nos termos dos arts. 142, caput, e 143, II, ""b"", do RICD. Apense-se o Projeto de Lei n. 6.411/2016 ao Projeto de Lei n. 3.729/2004. Publique-se. Oficie-se."".",257161,NA,504,"Urgência (Art. 155, RICD)",208,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1568679,discussao_deliberacao,NA,CCJC
2017-06-21T00:00:00Z,Aguardando Parecer,Devolução ao Relator,"Devolvido ao relator, Dep. Mauro Pereira (PMDB-RS), para manifestar-se quanto ao PL 6411/2016, apensado.",257161,915,170,"Urgência (Art. 155, RICD)",210,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-06-21T15:24:00Z,Aguardando Parecer,Notificação de Apensação,Apensação do PL 6411/2016 a esta proposição.,257161,915,504,"Urgência (Art. 155, RICD)",209,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-06-22T17:21:00Z,Aguardando Parecer,Notificação de Apensação,Apensação do PL 6411/2016 a esta proposição.,257161,915,504,"Urgência (Art. 155, RICD)",211,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA,CCJC
2017-08-04T11:38:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator n. 10 CFT, pelo Deputado Mauro Pereira (PMDB-RS).",257161,915,501,"Urgência (Art. 155, RICD)",212,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1582946,discussao_deliberacao,NA,CCJC
2017-08-08T00:00:00Z,Aguardando Parecer,Devolução ao Relator,"Devolvido ao Relator, Dep. Mauro Pereira (PMDB-RS)",257161,915,170,"Urgência (Art. 155, RICD)",213,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-08-08T18:36:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator n. 11 CFT, pelo Deputado Mauro Pereira (PMDB-RS).",257161,915,501,"Urgência (Art. 155, RICD)",214,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1583972,discussao_deliberacao,NA,CCJC
2017-08-08T19:40:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator n. 12 CFT, pelo Deputado Mauro Pereira (PMDB-RS).",257161,915,501,"Urgência (Art. 155, RICD)",215,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1583972,discussao_deliberacao,NA,CCJC
2017-08-08T19:40:00Z,Aguardando Parecer,Parecer do Relator,"Parecer do Relator, Dep. Mauro Pereira (PMDB-RS), pela adequação financeira e orçamentária do Projeto de Lei 3729/2004, e dos PL's 3957/2004, 5435/2005, 5576/2005, 1147/2007, 2029/2007, 358/2011, 1700/2011, 2941/2011, 5716/2013, 5918/2013, 6908/2013, 8062/2014, 1546/2015, 3829/2015, 4429/2016, 5818/2016, 6411/2016, 6877/2017 e 7143/2017, apensados, e dos Substitutivos das Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e de Meio Ambiente e Desenvolvimento Sustentável; e, no mérito, pela aprovação do Projeto 3729/2004 e dos PL's 3957/2004, 5435/2005, 358/2011, 1700/2011, 2941/2011, 5716/2013, 5918/2013, 8062/2014, 1546/2015, 3829/2015, 4429/2016, 6411/2016, 6877/2017 e 7143/2017, com Substitutivo; e pela rejeição dos PL's 5576/2005, 1147/2007, 2029/2007,  6908/2013 e 5818/2016.",257161,915,322,"Urgência (Art. 155, RICD)",216,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1583972,discussao_deliberacao,NA,CCJC
2017-08-09T11:11:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento de Apensação n. 6961/2017, pela Deputada Leandre (PV-PR), que: ""Solicita a apensação do Projeto de Lei nº 4.663 de 2016 ao Projeto de Lei nº 3.729 de 2004"".",257161,924,194,"Urgência (Art. 155, RICD)",217,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1584122,discussao_deliberacao,requerimento_apensacao,CCJC
2017-08-16T10:00:00Z,Aguardando Parecer,Não Deliberado,Não deliberado face o inicío da Ordem do Dia do Plenário.,257161,915,1008,"Urgência (Art. 155, RICD)",218,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
