legislatura,id_entidade,id_entidade_parlametria,casa,nome,sexo,partido,uf,situacao,em_exercicio,is_parlamentar
55,5537,25537,senado,Dário Berger,M,MDB,SC,Titular,1,1
55,16,216,senado,Edison Lobão,M,MDB,MA,Titular,0,1
55,5160,25160,senado,Edivaldo Edilson Pantoja da Silva,M,PSOL,PA,1º Suplente,0,1
55,4721,24721,senado,Eduardo Amorim,M,PSDB,SE,Titular,0,1
55,4994,24994,senado,Eduardo Braga,M,MDB,AM,Titular,1,1
55,4767,24767,senado,Eduardo Lopes,M,REPUBLICANOS,RJ,1º Suplente,0,1
55,5587,25587,senado,Eladio Carneiro,M,MDB,GO,2º Suplente,0,1
55,5146,25146,senado,Elaine Matozinhos Ribeiro,M,PTB,MG,2º Suplente,0,1
55,4969,24969,senado,Elber Batalha,M,PSB,SE,2º Suplente,0,1
55,5605,25605,senado,Eliane Rodrigues,F,PSB,PE,2º Suplente,0,1
55,5531,25531,senado,Elmano Férrer,M,PP,PI,Titular,1,1
55,5148,25148,senado,Elmiro Alves do Nascimento,M,DEM,MG,1º Suplente,0,1
55,5064,25064,senado,Emir Simão Sader,M,PT,RJ,2º Suplente,0,1
55,5126,25126,senado,Enivaldo Euzébio dos Anjos,M,PDT,ES,2º Suplente,0,1
55,612,2612,senado,Eunício Oliveira,M,MDB,CE,Titular,0,1
55,5581,25581,senado,Fadi Faraj,M,SOLIDARIEDADE,DF,2º Suplente,0,1
55,5540,25540,senado,Fernando Bezerra Coelho,M,MDB,PE,Titular,1,1
55,5026,25026,senado,Fernando Carvalho Lage,M,DEM,AC,1º Suplente,0,1
55,4525,24525,senado,Fernando Collor,M,PROS,AL,Titular,1,1
55,5577,25577,senado,Fernando Façanha,M,PSDB,CE,2º Suplente,0,1
55,2632,22632,senado,Fernando Ribeiro,M,MDB,PA,1º Suplente,0,1
55,4873,24873,senado,Fleury,M,DEM,GO,2º Suplente,0,1
55,3634,23634,senado,Flexa Ribeiro,M,PSDB,PA,Titular,0,1
55,553,2553,senado,Francisco Garcia,M,NA,AM,1º Suplente,0,1
55,5054,25054,senado,Francisco Simeão Rodrigues Neto,M,MDB,PR,1º Suplente,0,1
55,5416,25416,senado,Francisco Wilson Ribeiro,M,NA,PA,2º Suplente,0,1
55,5034,25034,senado,Fábio Luiz Araújo Lopes de Farias,M,MDB,AL,1º Suplente,0,1
55,3713,23713,senado,Fátima Bezerra,F,PT,RN,Titular,0,1
55,5162,25162,senado,Félix Urano Gama de Souza,M,PSOL,PA,2º Suplente,0,1
55,5024,25024,senado,Gabriel Maia Gelpke,M,PSB,AC,2º Suplente,0,1
55,87,287,senado,Garibaldi Alves Filho,M,MDB,RN,Titular,0,1
55,4522,24522,senado,Geovani Borges,M,MDB,AP,1º Suplente,0,1
55,5088,25088,senado,Gilberto Corazza,M,PT,RS,2º Suplente,0,1
55,5615,25615,senado,Gilberto Piselo,M,PDT,RO,1º Suplente,0,1
55,30,230,senado,Gilvam Borges,M,MDB,AP,Titular,0,1
55,5128,25128,senado,Gino Jose Ferreira,M,DEM,MS,2º Suplente,0,1
55,5030,25030,senado,Givago Tenório,M,PP,AL,1º Suplente,0,1
55,4558,24558,senado,Gladson Cameli,M,PP,AC,Titular,0,1
55,5006,25006,senado,Gleisi Hoffmann,F,PT,PR,Titular,0,1
55,5639,25639,senado,Guaracy Silveira,M,PSL,TO,2º Suplente,0,1
55,5008,25008,senado,Humberto Costa,M,PT,PE,Titular,1,1
55,5100,25100,senado,Hélio José,M,PROS,DF,1º Suplente,0,1
55,5076,25076,senado,Ione Guimarães,F,PTB,GO,1º Suplente,0,1
55,1754,21754,senado,Itamar Franco,M,NA,MG,Titular,0,1
55,5418,25418,senado,Ivanci Magno,M,NA,AP,1º Suplente,0,1
55,5004,25004,senado,Ivo Cassol,M,PP,RO,Titular,0,1
55,35,235,senado,Jader Barbalho,M,MDB,PA,Titular,1,1
55,5022,25022,senado,Janduhy Max Freire de Andrade,M,PL,RN,2º Suplente,0,1
55,5627,25627,senado,Jean Paul Prates,M,PT,RN,1º Suplente,1,1
55,724,2724,senado,Joaquim Francisco,M,PSB,PE,1º Suplente,0,1
55,5609,25609,senado,Joel Malucelli,M,PSD,PR,1º Suplente,0,1
55,4990,24990,senado,Jorge Viana,M,PT,AC,Titular,0,1
55,4885,24885,senado,Jorge Yanai,M,DEM,MT,1º Suplente,0,1
55,5078,25078,senado,Jose Nagib da Silva Lima,M,PT,RR,1º Suplente,0,1
55,5569,25569,senado,Josiel,M,DEM,AP,1º Suplente,0,1
55,40,240,senado,José Agripino,M,DEM,RN,Titular,0,1
55,5090,25090,senado,José Alberto Wenzel,M,PSDB,RS,1º Suplente,0,1
55,5849,25849,senado,José Amauri,M,PODEMOS,PI,1º Suplente,0,1
55,5120,25120,senado,José Antonio Guidoni,M,PSB,ES,2º Suplente,0,1
55,878,2878,senado,José Aníbal,M,PSDB,SP,1º Suplente,0,1
55,5579,25579,senado,José Carlos Vasconcellos,M,PDT,DF,1º Suplente,0,1
55,43,243,senado,José Eduardo Dutra,M,PT,SE,1º Suplente,0,1
55,3361,23361,senado,José Maranhão,M,MDB,PB,Titular,0,1
55,5112,25112,senado,José Medeiros,M,PODEMOS,MT,1º Suplente,0,1
55,615,2615,senado,José Pimentel,M,PT,CE,Titular,0,1
55,5180,25180,senado,José Rodrigues da Silva,M,PSB,PE,2º Suplente,0,1
55,90,290,senado,José Serra,M,PSDB,SP,Titular,1,1
55,5036,25036,senado,José de Macedo Ferreira,M,MDB,AL,2º Suplente,0,1
55,950,2950,senado,João Alberto Souza,M,MDB,MA,Titular,0,1
55,5613,25613,senado,João Batista Lemos,M,PCB,RJ,1º Suplente,0,1
55,3394,23394,senado,João Capiberibe,M,PSB,AP,Titular,0,1
55,5186,25186,senado,João Claudino Fernandes,M,PRTB,PI,1º Suplente,0,1
55,5166,25166,senado,João Costa,M,PPL,TO,1º Suplente,0,1
55,3593,23593,senado,João Faustino,M,PSDB,RN,1º Suplente,0,1
55,916,2916,senado,João Ribeiro,M,PL,TO,Titular,0,1
55,5066,25066,senado,Juçara Feitosa de Oliveira,M,PT,BA,2º Suplente,0,1
55,5158,25158,senado,Kaká Andrade,M,PDT,SE,2º Suplente,0,1
55,1249,21249,senado,Kátia Abreu,F,PP,TO,Titular,1,1
55,415,2415,senado,Lael Varella,M,DEM,MG,2º Suplente,0,1
55,5533,25533,senado,Lasier Martins,M,PODEMOS,RS,Titular,1,1
55,5156,25156,senado,Lauro Antonio,M,PL,SE,1º Suplente,0,1
55,3695,23695,senado,Lindbergh Farias,M,PT,RJ,Titular,0,1
55,5040,25040,senado,Lirio Albino Parisotto,M,MDB,AM,2º Suplente,0,1
55,3579,23579,senado,Lobão Filho,M,MDB,MA,1º Suplente,0,1
55,5092,25092,senado,Luis Carlos Paes de Castro,M,PCdoB,CE,2º Suplente,0,1
55,5104,25104,senado,Luis Cláudio da Costa Avelar,M,PCdoB,DF,2º Suplente,0,1
55,5567,25567,senado,Luis Mitoso,M,PSD,AM,2º Suplente,0,1
55,5002,25002,senado,Luiz Henrique,M,MDB,SC,Titular,0,1
55,151,2151,senado,Luiz Pastore,M,MDB,ES,1º Suplente,0,1
55,5585,25585,senado,Luiz do Carmo,M,MDB,GO,1º Suplente,1,1
55,5058,25058,senado,Luís Guilherme Gomes Mussi,M,MDB,PR,2º Suplente,0,1
55,4575,24575,senado,Lídice da Mata,F,PSB,BA,Titular,0,1
55,643,2643,senado,Lúcia Vânia,F,PSB,GO,Titular,0,1
55,631,2631,senado,Magno Malta,M,PL,ES,Titular,0,1
55,5557,25557,senado,Mailza Gomes,F,PP,AC,1º Suplente,1,1
55,4951,24951,senado,Manoel Angelo Chagas,M,MDB,RO,2º Suplente,0,1
55,5591,25591,senado,Manoel Motta,M,PCB,MT,2º Suplente,0,1
55,3366,23366,senado,Marcelo Crivella,M,REPUBLICANOS,RJ,Titular,0,1
55,710,2710,senado,Marcondes Gadelha,M,PSC,PB,1º Suplente,0,1
55,5124,25124,senado,Maria Antonieta Amorim dos Santos,M,MDB,MS,1º Suplente,0,1
55,5190,25190,senado,Maria Luza de Aquino Machado,M,PTB,GO,2º Suplente,0,1
55,5174,25174,senado,Maria de Pompeia Lins Pessoa,M,PT,PE,2º Suplente,0,1
55,1023,21023,senado,Maria do Carmo Alves,F,DEM,SE,Titular,1,1
55,4998,24998,senado,Marinor Brito,F,PSOL,PA,Titular,0,1
55,5575,25575,senado,Marizete,F,PT,BA,2º Suplente,0,1
55,5571,25571,senado,Marquinho,M,DEM,AP,2º Suplente,0,1
55,5142,25142,senado,Marta Maria Freire da Costa,M,DEM,SP,2º Suplente,0,1
55,5000,25000,senado,Marta Suplicy,F,MDB,SP,Titular,0,1
55,670,2670,senado,Mauro Fecury,M,MDB,MA,2º Suplente,0,1
55,5086,25086,senado,Miguel Dias de Souza,M,REPUBLICANOS,CE,2º Suplente,0,1
55,5595,25595,senado,Moacir Kohl,M,PSB,MS,2º Suplente,0,1
55,5094,25094,senado,Márcio Bergonsi Turra,M,PP,RS,2º Suplente,0,1
55,5176,25176,senado,Nestor Duarte Guimarães Neto,M,PDT,BA,1º Suplente,0,1
55,380,2380,senado,Nicias Ribeiro,M,PSDB,PA,1º Suplente,0,1
55,5281,25281,senado,Nilda Gondim,F,MDB,PB,1º Suplente,1,1
55,288,2288,senado,Nilson Mourão,M,PT,AC,1º Suplente,0,1
55,64,264,senado,Odacir Soares,M,PP,RO,2º Suplente,0,1
55,5060,25060,senado,Olney Ribeiro Botelho,M,PDT,RJ,1º Suplente,0,1
55,5525,25525,senado,Omar Aziz,M,PSD,AM,Titular,1,1
55,5523,25523,senado,Otto Alencar,M,PSD,BA,Titular,1,1
55,5080,25080,senado,Pablo Sergio Souza Bezerra,M,PT,RR,2º Suplente,0,1
55,918,2918,senado,Pastor Amarildo,M,PSC,TO,2º Suplente,0,1
55,5018,25018,senado,Pastor Bel,M,PRTB,MA,2º Suplente,0,1
55,5599,25599,senado,Pastor Ibanes Taveira,M,PDT,PA,2º Suplente,0,1
55,5617,25617,senado,Pastor Valadares,M,PDT,RO,2º Suplente,0,1
55,5122,25122,senado,Paulo Antenor de Oliveira,M,PL,ES,1º Suplente,0,1
55,3741,23741,senado,Paulo Bauer,M,PSDB,SC,Titular,0,1
55,5020,25020,senado,Paulo Davim,M,PV,RN,1º Suplente,0,1
55,5152,25152,senado,Paulo Frateschi,M,PT,SP,2º Suplente,0,1
55,336,2336,senado,Paulo Gouvêa,M,DEM,SC,1º Suplente,0,1
55,5589,25589,senado,Paulo Matos,M,CIDADANIA,MA,2º Suplente,0,1
55,825,2825,senado,Paulo Paim,M,PT,RS,Titular,1,1
55,5114,25114,senado,Paulo Pereira Fíuza Filho,M,PV,MT,2º Suplente,0,1
55,374,2374,senado,Paulo Rocha,M,PT,PA,Titular,1,1
55,5116,25116,senado,Pedro Chaves,M,REPUBLICANOS,MS,1º Suplente,0,1
55,5050,25050,senado,Pedro Irno Tonelli,M,PT,PR,2º Suplente,0,1
55,5010,25010,senado,Pedro Taques,M,PDT,MT,Titular,0,1
55,4606,24606,senado,Pinto Itamaraty,M,PSDB,MA,1º Suplente,0,1
55,2207,22207,senado,Raimundo Lira,M,PSD,PB,1º Suplente,0,1
55,5012,25012,senado,Randolfe Rodrigues,M,REDE,AP,Titular,1,1
55,5072,25072,senado,Reditario Cassol,M,PP,RO,1º Suplente,0,1
55,5182,25182,senado,Regina Sousa,F,PT,PI,1º Suplente,0,1
55,5236,25236,senado,Reguffe,M,PODEMOS,DF,Titular,1,1
55,70,270,senado,Renan Calheiros,M,MDB,AL,Titular,1,1
55,5561,25561,senado,Renilde Bulhões,F,PROS,AL,1º Suplente,0,1
55,635,2635,senado,Ricardo Ferraço,M,PSDB,ES,Titular,0,1
55,5635,25635,senado,Ricardo Franco,M,DEM,SE,1º Suplente,0,1
55,5052,25052,senado,Roberto Muniz,M,PP,BA,1º Suplente,0,1
55,72,272,senado,Roberto Requião,M,MDB,PR,Titular,0,1
55,677,2677,senado,Roberto Rocha,M,PSDB,MA,Titular,1,1
55,5098,25098,senado,Roberto Wagner Monteiro,M,REPUBLICANOS,DF,2º Suplente,0,1
55,4593,24593,senado,Rodrigo Rollemberg,M,PSB,DF,Titular,0,1
55,5110,25110,senado,Rodrigues Palma,M,PL,MT,2º Suplente,0,1
55,73,273,senado,Romero Jucá,M,MDB,RR,Titular,0,1
55,5322,25322,senado,Romário,M,PODEMOS,RJ,Titular,1,1
55,456,2456,senado,Ronaldo Caiado,M,DEM,GO,Titular,0,1
55,5601,25601,senado,Roosevelt Vita,M,MDB,PB,2º Suplente,0,1
55,2331,22331,senado,Rose de Freitas,F,MDB,ES,Titular,1,1
55,5621,25621,senado,Rudson Leite,M,PV,RR,2º Suplente,0,1
55,4847,24847,senado,Salomão Alcolumbre Júnior,M,MDB,AP,2º Suplente,0,1
55,5074,25074,senado,Sander Fraxe Salomao,M,MDB,RR,2º Suplente,0,1
55,5038,25038,senado,Sandra Braga,F,MDB,AM,1º Suplente,0,1
55,5172,25172,senado,Sanny Japiassú dos Santos,M,MDB,PB,2º Suplente,0,1
55,5583,25583,senado,Schariff Moyses,M,PSDB,ES,2º Suplente,0,1
55,5048,25048,senado,Sergio Souza,M,MDB,PR,1º Suplente,0,1
55,5611,25611,senado,Severino Araujo,M,PSB,PR,2º Suplente,0,1
55,5563,25563,senado,Severino Leão,M,PTB,AL,2º Suplente,0,1
55,5056,25056,senado,Silvia Nascimento Cardoso dos Santos Cerqueira,M,REPUBLICANOS,BA,2º Suplente,0,1
55,5527,25527,senado,Simone Tebet,F,MDB,MS,Titular,1,1
55,624,2624,senado,Sérgio Novais,M,PSB,CE,1º Suplente,0,1
55,4560,24560,senado,Sérgio Petecão,M,PSD,AC,Titular,1,1
55,5106,25106,senado,Sérgio de Castro,M,PDT,ES,1º Suplente,0,1
55,3396,23396,senado,Tasso Jereissati,M,PSDB,CE,Titular,1,1
55,5535,25535,senado,Telmário Mota,M,PROS,RR,Titular,1,1
55,5629,25629,senado,Theodorico Netto,M,PT,RN,2º Suplente,0,1
55,5619,25619,senado,Thieres Pinto,M,PTB,RR,1º Suplente,0,1
55,438,2438,senado,Tilden Santiago,M,PSB,MG,2º Suplente,0,1
55,4949,24949,senado,Tomás Correia,M,MDB,RO,1º Suplente,0,1
55,5068,25068,senado,Tânia Cristina Magalhães Bastos e Silva,M,REPUBLICANOS,RJ,2º Suplente,0,1
55,5420,25420,senado,Ubiraci Picanço,M,NA,AP,2º Suplente,0,1
55,375,2375,senado,Valdir Ganzer,M,PT,PA,1º Suplente,0,1
55,3372,23372,senado,Valdir Raupp,M,MDB,RO,Titular,0,1
55,5130,25130,senado,Valério Djalma Cavalcanti Marinho,M,PSDB,RN,2º Suplente,0,1
55,558,2558,senado,Vanessa Grazziotin,F,PCdoB,AM,Titular,0,1
55,5084,25084,senado,Veridiana Maria Tonini,M,PT,RS,1º Suplente,0,1
55,4763,24763,senado,Vicentinho Alves,M,PL,TO,Titular,0,1
55,4786,24786,senado,Virginio de Carvalho,M,PSC,SE,2º Suplente,0,1
55,4645,24645,senado,Vital do Rêgo,M,MDB,PB,Titular,0,1
55,791,2791,senado,Vivaldo Barbosa,M,PSB,RJ,2º Suplente,0,1
55,5082,25082,senado,Waldemir Catanho de Sena Júnior,M,PT,CE,1º Suplente,0,1
55,1176,21176,senado,Waldemir Moka,M,MDB,MS,Titular,0,1
55,604,2604,senado,Walter Pinheiro,M,S/Partido,BA,Titular,0,1
55,5016,25016,senado,Wellington Dias,M,PT,PI,Titular,0,1
55,1173,21173,senado,Wellington Fagundes,M,PL,MT,Titular,1,1
55,5070,25070,senado,Wilder Morais,M,DEM,GO,1º Suplente,0,1
55,5096,25096,senado,Wilmar Lacerda,M,PDT,DF,1º Suplente,0,1
55,3811,23811,senado,Wilson Santiago,M,PTB,PB,Titular,0,1
55,3597,23597,senado,Wirlande da Luz,M,MDB,RR,1º Suplente,0,1
55,5144,25144,senado,Zeze Perrella,M,MDB,MG,1º Suplente,0,1
55,5118,25118,senado,Zonir Freitas Tetila,M,PT,MS,2º Suplente,0,1
55,5184,25184,senado,Zé Santana,M,MDB,PI,2º Suplente,0,1
55,4697,24697,senado,Ângela Portela,F,PDT,RR,Titular,0,1
56,204554,1204554,camara,Abílio Santana,M,PL,BA,Titular,1,1
56,204521,1204521,camara,Abou Anni,M,PSL,SP,Titular,1,1
56,204379,1204379,camara,Acácio Favacho,M,PROS,AP,Titular,1,1
56,204560,1204560,camara,Adolfo Viana,M,PSDB,BA,Titular,1,1
56,204528,1204528,camara,Adriana Ventura,F,NOVO,SP,Titular,1,1
56,121948,1121948,camara,Adriano Do Baldy,M,PP,GO,Titular,1,1
56,74646,174646,camara,Aécio Neves,M,PSDB,MG,Titular,1,1
56,141372,1141372,camara,Aelton Freitas,M,PL,MG,Efetivado,1,1
56,160508,1160508,camara,Afonso Florence,M,PT,BA,Titular,1,1
56,136811,1136811,camara,Afonso Hamm,M,PP,RS,Titular,1,1
56,178835,1178835,camara,Afonso Motta,M,PDT,RS,Titular,1,1
56,160527,1160527,camara,Aguinaldo Ribeiro,M,PP,PB,Titular,1,1
56,204495,1204495,camara,Airton Faleiro,M,PT,PA,Titular,1,1
56,204549,1204549,camara,Aj Albuquerque,M,PP,CE,Titular,1,1
56,178836,1178836,camara,Alan Rick,M,DEM,AC,Titular,1,1
56,160559,1160559,camara,Alceu Moreira,M,MDB,RS,Titular,1,1
56,204413,1204413,camara,Alcides Rodrigues,M,PATRIOTA,GO,Titular,1,1
56,204545,1204545,camara,Alê Silva,F,PSL,MG,Titular,1,1
56,204501,1204501,camara,Alencar Santana Braga,M,PT,SP,Titular,1,1
56,160511,1160511,camara,Alessandro Molon,M,PSB,RJ,Titular,1,1
56,178972,1178972,camara,Alex Manente,M,CIDADANIA,SP,Titular,1,1
56,204571,1204571,camara,Alex Santana,M,PDT,BA,Titular,1,1
56,204544,1204544,camara,Alexandre Frota,M,PSDB,SP,Titular,1,1
56,160545,1160545,camara,Alexandre Leite,M,DEM,SP,Titular,1,1
56,204503,1204503,camara,Alexandre Padilha,M,PT,SP,Titular,1,1
56,178833,1178833,camara,Alexandre Serfiotis,M,PSD,RJ,Titular,0,1
56,204516,1204516,camara,Alexis Fonteyne,M,NOVO,SP,Titular,1,1
56,74057,174057,camara,Alice Portugal,F,PCdoB,BA,Titular,1,1
56,178927,1178927,camara,Aliel Machado,M,PSB,PR,Titular,1,1
56,204353,1204353,camara,Aline Gurgel,F,REPUBLICANOS,AP,Titular,1,1
56,204400,1204400,camara,Aline Sleutjes,F,PSL,PR,Titular,1,1
56,178937,1178937,camara,Altineu Côrtes,M,PL,RJ,Titular,1,1
56,178881,1178881,camara,Aluisio Mendes,M,PSC,MA,Titular,1,1
56,204356,1204356,camara,Amaro Neto,M,REPUBLICANOS,ES,Titular,1,1
56,178831,1178831,camara,André Abdon,M,PP,AP,Titular,1,1
56,74471,174471,camara,André De Paula,M,PSD,PE,Titular,1,1
56,204423,1204423,camara,André Ferreira,M,PSC,PE,Titular,1,1
56,133439,1133439,camara,André Figueiredo,M,PDT,CE,Titular,1,1
56,178882,1178882,camara,André Fufuca,M,PP,MA,Titular,1,1
56,204515,1204515,camara,André Janones,M,AVANTE,MG,Titular,1,1
56,73696,173696,camara,Angela Amin,F,PP,SC,Titular,1,1
56,74212,174212,camara,Aníbal Gomes,M,DEM,CE,Suplente,1,1
56,160553,1160553,camara,Antonio Brito,M,PSD,BA,Titular,1,1
56,73433,173433,camara,Arlindo Chinaglia,M,PT,SP,Titular,1,1
56,141391,1141391,camara,Arnaldo Jardim,M,CIDADANIA,SP,Titular,1,1
56,204414,1204414,camara,Aroldo Martins,M,REPUBLICANOS,PR,Titular,1,1
56,160541,1160541,camara,Arthur Lira,M,PP,AL,Titular,1,1
56,160600,1160600,camara,Arthur Oliveira Maia,M,DEM,BA,Titular,1,1
56,159237,1159237,camara,Assis Carvalho,M,PT,PI,Titular,0,1
56,74090,174090,camara,Átila Lins,M,PP,AM,Titular,1,1
56,74459,174459,camara,Átila Lira,M,PP,PI,Titular,1,1
56,160665,1160665,camara,Augusto Coutinho,M,SOLIDARIEDADE,PE,Titular,1,1
56,204509,1204509,camara,Áurea Carolina,F,PSOL,MG,Titular,1,1
56,160512,1160512,camara,Aureo Ribeiro,M,SOLIDARIEDADE,RJ,Titular,1,1
56,69871,169871,camara,Bacelar,M,PODE,BA,Titular,1,1
56,178975,1178975,camara,Baleia Rossi,M,MDB,SP,Titular,1,1
56,73701,173701,camara,Benedita Da Silva,F,PT,RJ,Titular,1,1
56,109429,1109429,camara,Benes Leocádio,M,REPUBLICANOS,RN,Titular,1,1
56,141335,1141335,camara,Beto Faro,M,PT,PA,Titular,1,1
56,204358,1204358,camara,Beto Pereira,M,PSDB,MS,Titular,1,1
56,178948,1178948,camara,Beto Rosado,M,PP,RN,Titular,1,1
56,207176,1207176,camara,Bia Cavassa,F,PSDB,MS,Suplente,1,1
56,204374,1204374,camara,Bia Kicis,F,PSL,DF,Titular,1,1
56,204388,1204388,camara,Bibo Nunes,M,PSL,RS,Titular,1,1
56,141513,1141513,camara,Bilac Pinto,M,DEM,MG,Titular,1,1
56,204561,1204561,camara,Bira Do Pindaré,M,PSB,MA,Titular,1,1
56,204397,1204397,camara,Boca Aberta,M,PROS,PR,Titular,1,1
56,160538,1160538,camara,Bohn Gass,M,PT,RS,Titular,1,1
56,74052,174052,camara,Bosco Costa,M,PL,SE,Titular,1,1
56,204551,1204551,camara,Bosco Saraiva,M,SOLIDARIEDADE,AM,Titular,1,1
56,204502,1204502,camara,Bozzella,M,PSL,SP,Titular,1,1
56,160589,1160589,camara,Bruna Furlan,F,PSDB,SP,Titular,1,1
56,93083,193083,camara,Cacá Leão,M,PP,BA,Titular,1,1
56,178853,1178853,camara,Caetano,M,PT,BA,Não Eleito,0,1
56,204352,1204352,camara,Camilo Capiberibe,M,PSB,AP,Titular,1,1
56,204572,1204572,camara,Capitão Alberto Neto,M,REPUBLICANOS,AM,Titular,1,1
56,178829,1178829,camara,Capitão Augusto,M,PL,SP,Titular,1,1
56,178924,1178924,camara,Capitão Fábio Abreu,M,PL,PI,Titular,1,1
56,204487,1204487,camara,Capitão Wagner,M,PROS,CE,Titular,1,1
56,213762,1213762,camara,Carla Dickson,F,PROS,RN,Suplente,1,1
56,204507,1204507,camara,Carla Zambelli,F,PSL,SP,Titular,1,1
56,141401,1141401,camara,Carlos Bezerra,M,MDB,MT,Titular,1,1
56,204361,1204361,camara,Carlos Chiodini,M,MDB,SC,Titular,1,1
56,178962,1178962,camara,Carlos Gomes,M,REPUBLICANOS,RS,Titular,1,1
56,178993,1178993,camara,Carlos Henrique Gaguim,M,DEM,TO,Titular,1,1
56,204460,1204460,camara,Carlos Jordy,M,PSL,RJ,Titular,1,1
56,74262,174262,camara,Carlos Sampaio,M,PSDB,SP,Titular,1,1
56,204426,1204426,camara,Carlos Veras,M,PT,PE,Titular,1,1
56,141398,1141398,camara,Carlos Zarattini,M,PT,SP,Titular,1,1
56,164360,1164360,camara,Carmen Zanotto,F,CIDADANIA,SC,Titular,1,1
56,204369,1204369,camara,Caroline De Toni,F,PSL,SC,Titular,1,1
56,204499,1204499,camara,Cássio Andrade,M,PSB,PA,Titular,1,1
56,204380,1204380,camara,Celina Leão,F,PP,DF,Titular,1,1
56,204370,1204370,camara,Célio Moura,M,PT,TO,Titular,1,1
56,178876,1178876,camara,Célio Silveira,M,PSDB,GO,Titular,1,1
56,204488,1204488,camara,Célio Studart,M,PV,CE,Titular,1,1
56,141405,1141405,camara,Celso Maldaner,M,MDB,SC,Titular,1,1
56,73441,173441,camara,Celso Russomanno,M,REPUBLICANOS,SP,Titular,1,1
56,204496,1204496,camara,Celso Sabino,M,PSDB,PA,Titular,1,1
56,204504,1204504,camara,Cezinha De Madureira,M,PSD,SP,Titular,1,1
56,205476,1205476,camara,Charles Fernandes,M,PSD,BA,Titular,1,1
56,204490,1204490,camara,Charlles Evangelista,M,PSL,MG,Titular,1,1
56,141439,1141439,camara,Chico D'angelo,M,PDT,RJ,Titular,1,1
56,141440,1141440,camara,Chico Lopes,M,PCdoB,CE,Suplente,0,1
56,204476,1204476,camara,Chiquinho Brazão,M,AVANTE,RJ,Titular,1,1
56,204462,1204462,camara,Chris Tonietto,F,PSL,RJ,Titular,1,1
56,178928,1178928,camara,Christiane De Souza Yared,F,PL,PR,Titular,1,1
56,204440,1204440,camara,Christino Aureo,M,PP,RJ,Titular,1,1
56,178939,1178939,camara,Clarissa Garotinho,F,PROS,RJ,Titular,1,1
56,74537,174537,camara,Claudio Cajado,M,PP,BA,Titular,1,1
56,141408,1141408,camara,Cleber Verde,M,REPUBLICANOS,MA,Titular,1,1
56,204376,1204376,camara,Coronel Armando,M,PSL,SC,Titular,1,1
56,204378,1204378,camara,Coronel Chrisóstomo,M,PSL,RO,Titular,1,1
56,204514,1204514,camara,Coronel Tadeu,M,PSL,SP,Titular,1,1
56,178963,1178963,camara,Covatti Filho,M,PP,RS,Titular,0,1
56,135054,1135054,camara,Cristiano Vale,M,PL,PA,Titular,1,1
56,204355,1204355,camara,Da Vitoria,M,CIDADANIA,ES,Titular,1,1
56,141411,1141411,camara,Dagoberto Nogueira,M,PDT,MS,Titular,1,1
56,74467,174467,camara,Damião Feliciano,M,PDT,PB,Titular,1,1
56,74060,174060,camara,Daniel Almeida,M,PCdoB,BA,Titular,1,1
56,178916,1178916,camara,Daniel Coelho,M,CIDADANIA,PE,Titular,1,1
56,204367,1204367,camara,Daniel Freitas,M,PSL,SC,Titular,1,1
56,204454,1204454,camara,Daniel Silveira,M,PSL,RJ,Titular,1,1
56,204409,1204409,camara,Daniel Trzeciak,M,PSDB,RS,Titular,1,1
56,204459,1204459,camara,Daniela Do Waguinho,F,MDB,RJ,Titular,1,1
56,160528,1160528,camara,Danilo Cabral,M,PSB,PE,Titular,1,1
56,62881,162881,camara,Danilo Forte,M,PSDB,CE,Efetivado,1,1
56,160552,1160552,camara,Danrlei De Deus Hinterholz,M,PSD,RS,Titular,1,1
56,116379,1116379,camara,Darci De Matos,M,PSD,SC,Titular,1,1
56,73891,173891,camara,Darcísio Perondi,M,MDB,RS,Suplente,0,1
56,205548,1205548,camara,David Miranda,M,PSOL,RJ,Efetivado,1,1
56,204511,1204511,camara,David Soares,M,DEM,SP,Titular,1,1
56,204451,1204451,camara,Delegado Antônio Furtado,M,PSL,RJ,Titular,1,1
56,178908,1178908,camara,Delegado Éder Mauro,M,PSD,PA,Titular,1,1
56,204512,1204512,camara,Delegado Marcelo Freitas,M,PSL,MG,Titular,1,1
56,204569,1204569,camara,Delegado Pablo,M,PSL,AM,Titular,1,1
56,164359,1164359,camara,Delegado Waldir,M,PSL,GO,Titular,1,1
56,204542,1204542,camara,Denis Bezerra,M,PSB,CE,Titular,1,1
56,213856,1213856,camara,Deuzinho Filho,M,REPUBLICANOS,CE,Suplente,0,1
56,160588,1160588,camara,Diego Andrade,M,PSD,MG,Titular,1,1
56,178929,1178929,camara,Diego Garcia,M,PODE,PR,Titular,1,1
56,160599,1160599,camara,Dimas Fabiano,M,PP,MG,Titular,1,1
56,143632,1143632,camara,Domingos Neto,M,PSD,CE,Titular,1,1
56,160758,1160758,camara,Domingos Sávio,M,PSDB,MG,Titular,1,1
56,213854,1213854,camara,Dr. Agripino Magalhães,M,PROS,CE,Suplente,0,1
56,204518,1204518,camara,Dr. Frederico,M,PATRIOTA,MG,Titular,1,1
56,212625,1212625,camara,Dr. Gonçalo,M,REPUBLICANOS,MA,Suplente,1,1
56,204481,1204481,camara,Dr. Jaziel,M,PL,CE,Titular,1,1
