cargo,id_parlamentar,nome,partido,uf,situacao,sigla,casa,foto
SUPLENTE,204514,Coronel Tadeu,PSL,SP,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204514.jpg
SUPLENTE,141411,Dagoberto Nogueira,PDT,MS,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/141411.jpg
TITULAR,204367,Daniel Freitas,PSL,SC,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204367.jpg
TITULAR,160528,Danilo Cabral,PSB,PE,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160528.jpg
TITULAR,116379,Darci de Matos,PSD,SC,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/116379.jpg
SUPLENTE,73891,Darcísio Perondi,MDB,RS,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/73891.jpg
SUPLENTE,204511,David Soares,DEM,SP,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204511.jpg
TITULAR,178908,Delegado Éder Mauro,PSD,PA,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178908.jpg
TITULAR,204512,Delegado Marcelo Freitas,PSL,MG,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204512.jpg
SUPLENTE,204569,Delegado Pablo,PSL,AM,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204569.jpg
TITULAR,164359,Delegado Waldir,PSL,GO,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/164359.jpg
TITULAR,178929,Diego Garcia,PODE,PR,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178929.jpg
SUPLENTE,204518,Dr. Frederico,PATRI,MG,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204518.jpg
TITULAR,204562,Edilázio Júnior,PSD,MA,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204562.jpg
SUPLENTE,141417,Edio Lopes,PR,RR,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/141417.jpg
TITULAR,204541,Eduardo Bismarck,PDT,CE,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204541.jpg
TITULAR,178977,Eduardo Cury,PSDB,SP,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178977.jpg
TITULAR,204537,Enrico Misasi,PV,SP,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204537.jpg
SUPLENTE,160575,Erika Kokay,PT,DF,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160575.jpg
SUPLENTE,178930,Evandro Roman,PSD,PR,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178930.jpg
TITULAR,178953,Expedito Netto,PSD,RO,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178953.jpg
SUPLENTE,204368,Fabio Schiochet,PSL,SC,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204368.jpg
TITULAR,160587,Fábio Trad,PSD,MS,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160587.jpg
PRESIDENTE,204398,Felipe Francischini,PSL,PR,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204398.jpg
SUPLENTE,204354,Flávia Arruda,PR,DF,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204354.jpg
SUPLENTE,204392,Francisco Jr.,PSD,GO,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204392.jpg
TITULAR,160669,Genecias Noronha,SOLIDARI,CE,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160669.jpg
TITULAR,204527,Geninho Zuliani,DEM,SP,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204527.jpg
SUPLENTE,204394,Gervásio Maia,PSB,PB,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204394.jpg
TITULAR,204575,Gil Cutrim,PDT,MA,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204575.jpg
TITULAR,204365,Gilson Marques ,NOVO,SC,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204365.jpg
SUPLENTE,160673,Giovani Cherini,PR,RS,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160673.jpg
SUPLENTE,107283,Gleisi Hoffmann,PT,PR,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/107283.jpg
SUPLENTE,204531,Guilherme Derrite,PP,SP,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204531.jpg
SUPLENTE,204442,Gurgel,PSL,RJ,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204442.jpg
TITULAR,178981,Herculano Passos,MDB,SP,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178981.jpg
TITULAR,178959,Hiran Gonçalves,PP,RR,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178959.jpg
SUPLENTE,160674,Hugo Motta,PRB,PB,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160674.jpg
SUPLENTE,204436,Isnaldo Bulhões Jr.,MDB,AL,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204436.jpg
TITULAR,74366,João Campos,PRB,GO,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/74366.jpg
TITULAR,204429,João H. Campos,PSB,PE,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204429.jpg
TITULAR,204576,João Roma,PRB,BA,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204576.jpg
TITULAR,204468,Joenia Wapichana,REDE,RR,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204468.jpg
SUPLENTE,204546,Joice Hasselmann,PSL,SP,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204546.jpg
TITULAR,141470,José Guimarães,PT,CE,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/141470.jpg
SUPLENTE,204472,José Medeiros,PODE,MT,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204472.jpg
TITULAR,204563,Josimar Maranhãozinho,PR,MA,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204563.jpg
TITULAR,73586,Júlio Delgado,PSB,MG,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/73586.jpg
TITULAR,204550,Júnior Mano,PR,CE,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204550.jpg
SUPLENTE,204536,Kim Kataguiri,DEM,SP,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204536.jpg
TITULAR,98057,Lafayette de Andrada,PRB,MG,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg
TITULAR,204359,Léo Moraes,PODE,RO,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204359.jpg
SUPLENTE,204404,Lucas Redecker,PSDB,RS,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg
SUPLENTE,178879,Lucas Vergilio,SOLIDARI,GO,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178879.jpg
TITULAR,160510,Luis Tibé,AVANTE,MG,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160510.jpg
TITULAR,204418,Luizão Goulart,PRB,PR,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204418.jpg
SUPLENTE,160645,Luiz Carlos,PSDB,AP,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160645.jpg
TITULAR,204543,Luiz Flávio Gomes,PSB,SP,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204543.jpg
TITULAR,146788,Marcelo Aro,PP,MG,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/146788.jpg
SUPLENTE,76874,Marcelo Freixo,PSOL,RJ,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/76874.jpg
TITULAR,204556,Marcelo Ramos ,PR,AM,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204556.jpg
TITULAR,179001,Márcio Biolchi,MDB,RS,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/179001.jpg
TITULAR,204430,Margarete Coelho,PP,PI,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204430.jpg
TITULAR,74398,Maria do Rosário,PT,RS,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/74398.jpg
SUPLENTE,75431,Maurício Dziedricki,PTB,RS,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/75431.jpg
SUPLENTE,74749,Mauro Lopes,MDB,MG,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/74749.jpg
TITULAR,74571,Nelson Pellegrino,PT,BA,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/74571.jpg
SUPLENTE,146307,Neri Geller,PP,MT,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/146307.jpg
TITULAR,204479,Nicoletti,PSL,RR,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204479.jpg
SUPLENTE,74159,Odair Cunha,PT,MG,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/74159.jpg
SUPLENTE,204498,Olival Marques,DEM,PA,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204498.jpg
SUPLENTE,178987,Orlando Silva,PCdoB,SP,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg
SUPLENTE,204363,Osires Damaso,PSC,TO,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204363.jpg
TITULAR,160642,Pastor Eurico,PATRI,PE,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160642.jpg
TITULAR,74160,Patrus Ananias,PT,MG,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/74160.jpg
TITULAR,141516,Paulo Abi-Ackel,PSDB,MG,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg
TITULAR,178860,Paulo Azi,DEM,BA,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178860.jpg
TITULAR,193726,Paulo Eduardo Martins,PSC,PR,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/193726.jpg
SUPLENTE,74574,Paulo Magalhães,PSD,BA,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/74574.jpg
TITULAR,141488,Paulo Teixeira,PT,SP,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/141488.jpg
SUPLENTE,178912,Pedro Cunha Lima,PSDB,PB,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178912.jpg
SUPLENTE,160604,Pedro Uczai,PT,SC,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160604.jpg
SUPLENTE,204406,Pedro Westphalen,PP,RS,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204406.jpg
SUPLENTE,73486,Pompeo de Mattos,PDT,RS,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/73486.jpg
SUPLENTE,160601,Pr. Marco Feliciano,PODE,SP,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg
SUPLENTE,74161,Reginaldo Lopes,PT,MG,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/74161.jpg
SUPLENTE,205865,Reinhold Stephanes Junior,PSD,PR,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/205865.jpg
TITULAR,73801,Renildo Calheiros,PCdoB,PE,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/73801.jpg
SUPLENTE,204362,Ricardo Guidi,PSD,SC,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204362.jpg
SUPLENTE,160651,Rogério Peninha Mendonça,MDB,SC,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160651.jpg
TITULAR,73466,Rubens Bueno,CIDADANIA,PR,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/73466.jpg
SUPLENTE,74371,Rubens Otoni,PT,GO,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/74371.jpg
SUPLENTE,73604,Rui Falcão,PT,SP,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/73604.jpg
TITULAR,178990,Samuel Moreira,PSDB,SP,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178990.jpg
SUPLENTE,204416,Sanderson,PSL,RS,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204416.jpg
TITULAR,204438,Sergio Toledo,PR,AL,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204438.jpg
SUPLENTE,178874,Sergio Vidigal,PDT,ES,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178874.jpg
TITULAR,178961,Shéridan,PSDB,RR,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178961.jpg
SUPLENTE,204425,Silvio Costa Filho,PRB,PE,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204425.jpg
SUPLENTE,178947,Sóstenes Cavalcante,DEM,RJ,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178947.jpg
TITULAR,177282,Subtenente Gonzaga,PDT,MG,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/177282.jpg
SUPLENTE,178922,Tadeu Alencar,PSB,PE,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/178922.jpg
TITULAR,204464,Talíria Petrone,PSOL,RJ,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/204464.jpg
SUPLENTE,157130,Túlio Gadêlha ,PDT,PE,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/157130.jpg
SUPLENTE,141552,Valtenir Pereira,MDB,MT,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/141552.jpg
SUPLENTE,137070,Vicentinho Júnior,PR,TO,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/137070.jpg
TITULAR,74044,Wilson Santiago,PTB,PB,Titular,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/74044.jpg
SUPLENTE,160632,Zé Silva,SOLIDARI,MG,Suplente,CCJC,camara,https://www.camara.leg.br/internet/deputado/bandep/160632.jpg
PRIMEIRO VICE-PRESIDENTE,204379,Acácio Favacho,PROS,AP,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204379.jpg
SUPLENTE,204571,Alex Santana,PDT,BA,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204571.jpg
SUPLENTE,204423,André Ferreira,PSC,PE,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204423.jpg
SUPLENTE,160512,Aureo Ribeiro,SOLIDARI,RJ,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/160512.jpg
TITULAR,204358,Beto Pereira,PSDB,MS,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204358.jpg
TITULAR,204487,Capitão Wagner,PROS,CE,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204487.jpg
TITULAR,204370,Célio Moura,PT,TO,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204370.jpg
TITULAR,73441,Celso Russomanno,PRB,SP,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/73441.jpg
TITULAR,204476,Chiquinho Brazão,AVANTE,RJ,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204476.jpg
TITULAR,204514,Coronel Tadeu,PSL,SP,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204514.jpg
SUPLENTE,116379,Darci de Matos,PSD,SC,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/116379.jpg
SUPLENTE,204518,Dr. Frederico,PATRI,MG,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204518.jpg
TITULAR,141422,Efraim Filho,DEM,PB,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/141422.jpg
TITULAR,204364,Eli Borges,SOLIDARI,TO,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204364.jpg
SUPLENTE,160532,Eli Corrêa Filho,DEM,SP,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/160532.jpg
TITULAR,160640,Eros Biondini,PROS,MG,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/160640.jpg
SUPLENTE,204477,Felício Laterça,PSL,RJ,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204477.jpg
TERCEIRO VICE-PRESIDENTE,72442,Felipe Carreras,PSB,PE,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/72442.jpg
SUPLENTE,204510,Franco Cartafina,PP,MG,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204510.jpg
TITULAR,204494,Fred Costa,PATRI,MG,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204494.jpg
SUPLENTE,198197,Greyce Elias,AVANTE,MG,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/198197.jpg
TITULAR,204442,Gurgel,PSL,RJ,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204442.jpg
TITULAR,73531,Ivan Valente,PSOL,SP,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/73531.jpg
SUPLENTE,141458,João Carlos Bacelar,PR,BA,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/141458.jpg
PRESIDENTE,141459,João Maia,PR,RN,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/141459.jpg
SEGUNDO VICE-PRESIDENTE,205550,Jorge Braz,PRB,RJ,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/205550.jpg
SUPLENTE,204391,José Nelto,PODE,GO,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/204391.jpg
SUPLENTE,73586,Júlio Delgado,PSB,MG,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/73586.jpg
SUPLENTE,150418,Márcio Marinho,PRB,BA,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/150418.jpg
TITULAR,90201,Pedro Augusto Bezerra,PTB,CE,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/90201.jpg
TITULAR,73943,Perpétua Almeida,PCdoB,AC,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/73943.jpg
SUPLENTE,160655,Ricardo Izar,PP,SP,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/160655.jpg
TITULAR,178920,Ricardo Teobaldo,PODE,PE,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/178920.jpg
SUPLENTE,74305,Roberto Pessoa,PSDB,CE,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/74305.jpg
SUPLENTE,178922,Tadeu Alencar,PSB,PE,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/178922.jpg
TITULAR,178863,Uldurico Junior,PROS,BA,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/178863.jpg
SUPLENTE,195866,Vaidon Oliveira,PROS,CE,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/195866.jpg
SUPLENTE,141552,Valtenir Pereira,MDB,MT,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/141552.jpg
TITULAR,141555,Vinicius Carvalho,PRB,SP,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/141555.jpg
TITULAR,160518,Weliton Prado,PROS,MG,Titular,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/160518.jpg
SUPLENTE,74439,Wolney Queiroz,PDT,PE,Suplente,CDC,camara,https://www.camara.leg.br/internet/deputado/bandep/74439.jpg
TITULAR,121948,Adriano do Baldy,PP,GO,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/121948.jpg
SUPLENTE,160508,Afonso Florence,PT,BA,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/160508.jpg
TITULAR,178972,Alex Manente,CIDADANIA,SP,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/178972.jpg
SUPLENTE,134812,Edmilson Rodrigues,PSOL,PA,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/134812.jpg
SUPLENTE,204552,Eduardo Braide,PMN,MA,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204552.jpg
TITULAR,141434,Flaviano Melo,MDB,AC,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/141434.jpg
TITULAR,204392,Francisco Jr.,PSD,GO,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204392.jpg
SUPLENTE,73460,Gustavo Fruet,PDT,PR,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/73460.jpg
SUPLENTE,204429,João H. Campos,PSB,PE,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204429.jpg
TITULAR,209189,Joseildo Ramos,PT,BA,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/209189.jpg
PRIMEIRO VICE-PRESIDENTE,204472,José Medeiros,PODE,MT,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204472.jpg
SEGUNDO VICE-PRESIDENTE,204391,José Nelto,PODE,GO,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204391.jpg
SUPLENTE,160619,José Nunes,PSD,BA,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/160619.jpg
TITULAR,204555,José Ricardo,PT,AM,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204555.jpg
SUPLENTE,204547,Léo Motta,PSL,MG,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204547.jpg
SUPLENTE,204418,Luizão Goulart,PRB,PR,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204418.jpg
SUPLENTE,204485,Luiz Carlos Motta,PR,SP,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204485.jpg
SUPLENTE,178866,Luizianne Lins,PT,CE,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/178866.jpg
TITULAR,204458,Major Fabiana,PSL,RJ,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204458.jpg
SUPLENTE,204471,Mara Rocha,PSDB,AC,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204471.jpg
TITULAR,204558,Marcelo Nilo,PSB,BA,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204558.jpg
SUPLENTE,204428,Marília Arraes,PT,PE,Suplente,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/204428.jpg
TITULAR,66179,Norma Ayub,DEM,ES,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/66179.jpg
PRESIDENTE,160601,Pr. Marco Feliciano,PODE,SP,Titular,CDU,camara,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg
