id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,autor_nome,autor_uf,autor_partido,regime_tramitacao,forma_apreciacao,relator_id,relator_id_parlametria,id_leggo
112207,PLS,122,Dispõe sobre a transferência direta de recursos aos beneficiários do Programa Bolsa Família para aquisição de material escolar.,2013-04-10T00:00:00Z,senado,senado,Lúcia Vânia PSDB / GO,NA,NA,Ordinária,Plenário,3695,23695,102
71631,PLS,356,"Acrescenta parágrafo único ao art. 1.589 da Lei nº 10.406, de 10 de janeiro de 2002 - Código Civil, para assegurar, ao pai ou à mãe em cuja guarda não estejam os filhos, a executoriedade do direito de visita.",2004-12-08T00:00:00Z,senado,senado,César Borges PFL / BA,NA,NA,Ordinária,Plenário,1085,21085,105
122324,PEC,99,"Altera o inciso XVIII do art. 7º da Constituição Federal, para dispor sobre a licença-maternidade em caso de parto prematuro.",2015-07-14T00:00:00Z,senado,senado,Aécio Neves PSDB / MG e outros,NA,NA,Ordinária,Plenário,5527,25527,112
44798,PEC,31,"Acrescenta inciso XVIII-A ao art. 7º da Constituição Federal, para beneficiar, com licença-maternidade, as mulheres que adotarem crianças.",2000-08-04T00:00:00Z,senado,senado,Maria do Carmo Alves PFL / SE,NA,NA,Ordinária,Plenário,3362,23362,113
88862,PLS,494,"Disciplina a forma, os prazos e os meios de preservação e transferência de dados informáticos mantidos por fornecedores de serviço a autoridades públicas, para fins de investigação de crimes praticados contra crianças e adolescentes, e dá outras providências.",2008-12-18T00:00:00Z,senado,senado,CPI - Pedofilia - 2008  ,NA,NA,Ordinária,Plenário,5010,25010,120
76986,PLS,46,"Acrescenta parágrafo único  ao art. 17 da Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para instituir medidas assecuratórias da integridade da criança e do adolescente.",2006-03-09T00:00:00Z,senado,senado,Paulo Paim PT / RS,NA,NA,Ordinária,Plenário,3372,23372,130
136195,PL,2099,"Altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para compatibilizá-la com a Lei nº 12.127, de 17 de dezembro de 2009, que criou o Cadastro Nacional de Crianças e Adolescentes Desaparecidos.",2019-04-03T00:00:00Z,senado,camara,Câmara dos Deputados  ,NA,NA,Ordinária,Plenário,5748,25748,134
139053,PL,5288,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para dispor sobre condições mínimas das escolas de educação básica pública.",2019-10-01T00:00:00Z,senado,senado,Flávio Arns REDE / PR,NA,NA,Ordinária,Plenário,475,2475,136
134829,PLS,493,"Dispõe sobre a garantia de proteção a agentes públicos que comuniquem casos de suspeita de violência, agressão e maus-tratos contra crianças e adolescentes.",2018-12-10T00:00:00Z,senado,senado,CPI dos Maus-tratos  ,NA,NA,Ordinária,Plenário,1023,21023,139
137671,PL,3971,"Altera a Lei nº 12.695, de 25 de julho de 2012, para dispor sobre prioridade na construção de estabelecimentos de educação infantil com apoio financeiro federal.",2019-07-09T00:00:00Z,senado,senado,Jayme Campos DEM / MT,NA,NA,Ordinária,Plenário,5236,25236,140
125329,PLS,143,"Altera a Lei nº 8.213, de 24 de julho de 1991, e a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para dispor que o pagamento do salário-maternidade e a concessão da licença-maternidade serão devidos na hipótese de adoção ou obtenção de guarda judicial para fins de adoção de criança ou adolescente.",2016-03-29T00:00:00Z,senado,senado,Telmário Mota PDT / RR,NA,NA,Ordinária,Plenário,5979,25979,141
129217,PLS,151,"Altera os arts. 392, 392-A e 473, III da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para estabelecer o compartilhamento da licença maternidade e da licença adotante.",2017-05-17T00:00:00Z,senado,senado,Rose de Freitas MDB / ES,NA,NA,Ordinária,Plenário,5988,25988,142
131646,PLS,442,"Altera o art. 392-B da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943 e o art. 71-B da Lei nº 8.213, de 24 de julho de 1991, para assegurar ao cônjuge ou companheiro o período remanescente de licença-maternidade, quando a mãe não puder usufruí-la, em razão de incapacidade física ou psíquica, e dá outras providências.",2017-11-21T00:00:00Z,senado,senado,Paulo Paim PT / RS,NA,NA,Ordinária,Plenário,5376,25376,143
132207,PEC,1,"Altera os incisos XVIII e XIX do art. 7º da Constituição Federal, para ampliar a duração da licença-maternidade e da licença-paternidade.",2018-02-07T00:00:00Z,senado,senado,Rose de Freitas MDB / ES e outros,NA,NA,Ordinária,Plenário,5998,25998,144
120501,PEC,41,Altera a Constituição Federal para ampliar a duração da licença-maternidade e licença-paternidade.,2015-04-01T00:00:00Z,senado,senado,Alvaro Dias PSDB / PR e outros,NA,NA,Ordinária,Plenário,5998,25998,145
127101,PEC,49,"Acrescenta as alíneas c e d ao inciso II do art. 10 do Ato das Disposições Constitucionais Transitórias, para dispor sobre a estabilidade provisória da empregada ou empregado que adotar ou obtiver guarda judicial para fins de adoção, bem como estabelecer que, no caso de falecimento do adotante, a estabilidade provisória no emprego será assegurada a quem detiver a guarda do seu filho.",2016-10-10T00:00:00Z,senado,senado,Telmário Mota PDT / RR e outros,NA,NA,Ordinária,Plenário,5411,25411,146
136190,PL,1712,"Altera a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista, e a Lei nº 13.257, de 8 de março de 2016.",2019-04-04T00:00:00Z,senado,camara,Câmara dos Deputados  ,NA,NA,Ordinária,Plenário,5998,25998,147
135583,PL,1301,"Altera a Lei nº 13.257, de 8 de março de 2016, que “dispõe sobre as políticas públicas para a primeira infância”, para estabelecer critérios destinados ao financiamento e à instalação de equipamentos educacionais em espaços lúdicos.",2019-03-12T00:00:00Z,senado,senado,Leila Barros PSB / DF,NA,NA,Ordinária,Plenário,5557,25557,148
134086,PLC,90,"Altera dispositivos da Lei nº 11.947, de 16 de junho de 2009, para determinar que os Estados, os Municípios e o Distrito Federal forneçam recursos financeiros a fim de possibilitar o pleno funcionamento do Conselho de Alimentação Escolar (CAE) e aprovem normas complementares para operação do Programa Nacional de Alimentação Escolar (PNAE).",2018-08-08T00:00:00Z,senado,camara,Câmara dos Deputados  ,NA,NA,Ordinária,Plenário,1023,21023,149
138830,PL,5094,"Altera a Lei nº 6.259, de 30 de outubro de 1975, que dispõe sobre o Programa Nacional de Imunizações, para minimizar situações de perdas de oportunidade de vacinação.",2019-09-17T00:00:00Z,senado,senado,Romário PODEMOS / RJ,NA,NA,Ordinária,Plenário,825,2825,150
128634,PLC,27,"Estabelece medidas de combate à impunidade, à corrupção; altera os Decretos-Leis nºs 2.848, de 7 de dezembro de 1940 – Código Penal, e 3.689, de 3 de outubro de 1941 –Código de Processo Penal; as Leis nºs 4.717, de 29 de junho de 1965, 4.737, de 15 de julho de 1965, 8.072, de 25 de julho de 1990, 8.112, de 11 de dezembro de 1990, 8.429, de 2 de junho de 1992, 8.906, de 4 de julho de 1994, 9.096, de 19 de setembro de 1995, 9.504, de 30 de setembro de 1997, 9.613, de 3 de março de 1998, e 7.347, de 24 de julho de 1985; revoga dispositivos do Decreto-Lei nº 201, de 27 de fevereiro de 1967, e da Lei nº 8.137, de 27 de dezembro de 1990; e dá outras providências.",2017-04-04T00:00:00Z,senado,camara,Câmara dos Deputados  ,NA,NA,Ordinária,Plenário,5732,25732,157
132865,PLS,168,Regulamenta o licenciamento ambiental previsto no inciso IV do § 1º do art. 225 da Constituição Federal e dispõe sobre a avaliação ambiental estratégica.,2018-04-10T00:00:00Z,senado,senado,Acir Gurgacz PDT / RO,NA,NA,Ordinária,Plenário,4560,24560,159
91341,PLS,229,"Estabelece normas gerais sobre plano, orçamento, controle e contabilidade pública, voltadas para a responsabilidade no processo orçamentário e na gestão financeira e patrimonial, altera dispositivos da Lei Complementar nº 101, de 4 de maio de 2000, a fim de fortalecer a gestão fiscal responsável e dá outras providências.",2009-05-28T00:00:00Z,senado,senado,Tasso Jereissati PSDB / CE,NA,NA,Ordinária,Plenário,635,2635,160
41703,PLS,526,"Altera a Lei nº 7802, de 11 de julho de 1999, que ""dispõe sobre a pesquisa, a experimentação, a produção, a embalagem e rotulagem,  o transporte, o armazenamento, a comercialização, a propaganda comercial, a utilização, a importação, o destino, a classificação, o controle, a inspeção e a fiscalização de agrotóxicos, seus componentes e afins, e dá outras providências.""",1999-08-31T00:00:00Z,senado,senado,Blairo Maggi S/Partido / MT,NA,NA,Ordinária,Plenário,38,238,161
115926,PLS,559,Institui normas para licitações e contratos da Administração Pública e dá outras providências.,2013-12-23T00:00:00Z,senado,senado,CT - Modernização da Lei de Licitações e Contratos  (Lei nº 8.666/1993)  ,NA,NA,Ordinária,Plenário,5540,25540,166
126364,PLS,272,"Altera a Lei nº 13.260, de 16 de março de 2016, a fim de disciplinar com mais precisão condutas consideradas como atos de terrorismo.",2016-07-05T00:00:00Z,senado,senado,Lasier Martins PDT / RS,NA,NA,Ordinária,Plenário,5982,25982,167
133943,PLC,78,"Altera a Lei nº 12.276, de 30 de junho de 2010, para permitir à Petróleo Brasileiro S.A. (Petrobras) a transferência parcial a terceiros de áreas contratadas no regime de cessão onerosa.",2018-07-05T00:00:00Z,senado,camara,Câmara dos Deputados  ,NA,NA,Ordinária,Plenário,3396,23396,170
102721,PLS,626,Dispõe sobre o cultivo sustentável da cana-de-açúcar em áreas alteradas e nos biomas Cerrado e Campos Gerais situados na Amazônia Legal e dá outras providências.,2011-10-05T00:00:00Z,senado,senado,Flexa Ribeiro PSDB / PA,NA,NA,Ordinária,Plenário,5052,25052,176
103831,PLS,750,Dispõe sobre a Política de Gestão e Proteção do Bioma Pantanal e dá outras providências.,2011-12-20T00:00:00Z,senado,senado,Blairo Maggi PL / MT,NA,NA,Ordinária,Plenário,5116,25116,177
111048,PLS,52,"Dispõe sobre a gestão, a organização e o controle social das Agências Reguladoras, acresce e altera dispositivos das Leis nº 9.472, de 16 de julho de 1997, nº 9.478, de 6 de agosto de 1997, nº 9.782, de 26 de janeiro de 1999, nº 9.961, de 28 de janeiro de 2000, nº 9.984, de 17 de julho de 2000, nº 9.986, de 18 de julho de 2000, e nº 10.233, de 5 de junho de 2001, nº 9.433 de 8 de janeiro de 1997, da Medida Provisória nº 2.228-1, de 6 de setembro de 2001, e dá outras providências.",2013-02-26T00:00:00Z,senado,senado,Eunício Oliveira MDB / CE,NA,NA,Ordinária,Plenário,5527,25527,178
106330,PEC,33,"Altera a redação dos arts. 129 e 228 da Constituição Federal, acrescentando um parágrafo único para prever a possibilidade de desconsideração da inimputabilidade penal de maiores de dezesseis  anos e menores de dezoito anos por lei complementar.",2012-07-03T00:00:00Z,senado,senado,Aloysio Nunes Ferreira PSDB / SP e outros,NA,NA,Ordinária,Plenário,635,2635,184
121572,PLS,333,"Altera o Decreto-Lei nº 2.848 de 7 de dezembro de 1940 (Código Penal) e as Leis nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), e 12.594, de 18 de janeiro de 2012 (SINASE).",2015-06-02T00:00:00Z,senado,senado,José Serra PSDB / SP,NA,NA,Ordinária,Plenário,615,2615,186
96813,PLS,129,"Altera a Lei nº 9.709, de 18 de novembro de 1998, para estabelecer a possibilidade de subscrição eletrônica para apresentação de projeto de lei de iniciativa popular.",2010-05-11T00:00:00Z,senado,senado,Serys Slhessarenko PT / MT,NA,NA,Ordinária,Plenário,4560,24560,187
137999,PEC,6,"Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.",2019-08-08T00:00:00Z,senado,camara,Câmara dos Deputados  ,NA,NA,Ordinária,Plenário,3396,23396,188
135064,MPV,870,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,2019-01-01T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,5540,25540,189
131906,PLS,495,"Altera a Lei nº 9.433, de 8 de janeiro de 1997, para introduzir os mercados de água como instrumento destinado a promover alocação mais eficiente dos recursos hídricos.",2017-12-12T00:00:00Z,senado,senado,Tasso Jereissati PSDB / CE,NA,NA,Ordinária,Plenário,90,290,193
120152,PEC,29,"Altera a Constituição Federal para acrescentar no art. 5º, a explicitação inequívoca “da inviolabilidade do direito à vida, desde a concepção.",2015-03-18T00:00:00Z,senado,senado,Magno Malta PL / ES e outros,NA,NA,Ordinária,Plenário,5929,25929,194
135061,MPV,868,"Atualiza o marco legal do saneamento básico e altera a Lei nº 9.984, de 17 de julho de 2000, para atribuir à Agência Nacional de Águas competência para editar normas de referência nacionais sobre o serviço de saneamento; a Lei nº 10.768, de 19 de novembro de 2003, para alterar as atribuições do cargo de Especialista em Recursos Hídricos; a Lei nº 11.445, de 5 de janeiro de 2007, para aprimorar as condições
      estruturais do saneamento básico no País; e a Lei nº 13.529, de 4 de dezembro de 2017, para autorizar a União a participar de fundo com a finalidade exclusiva de financiar serviços técnicos especializados.",2018-12-28T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,6081,26081,195
135060,MPV,867,"Altera a Lei nº 12.651, de 25 de maio de 2012, para dispor sobre a extensão do prazo para adesão ao Programa de Regularização Ambiental.",2018-12-27T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,470,2470,198
136033,PL,1864,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, o Decreto-Lei nº 3.689, de 3 de outubro de 1941 - Código de Processo Penal, a Lei nº 7.210, de 11 de julho de 1984 - Lei de Execução Penal, a Lei nº 8.072, de 25 de julho de 1990, a Lei nº 8.429, de 2 de junho de 1992, a Lei nº 9.296, de 24 de julho de 1996, a Lei nº 9.613, de 3 de março de 1998, a Lei nº 10.826, de 22 de dezembro de 2003, a Lei nº 11.343, de 23 de agosto de 2006, a Lei nº 11.671, de 8 de maio de 2008, a Lei nº 12.037, de 1º de outubro de 2009, a Lei nº 12.850, de 2 de agosto de 2013, e a Lei nº 13.608, de 10 de janeiro de 2018, para estabelecer medidas contra a corrupção, o crime organizado e os crimes praticados com grave violência a pessoa.",2019-03-28T00:00:00Z,senado,senado,Eliziane Gama CIDADANIA / MA e outros,NA,NA,Ordinária,Plenário,5942,25942,200
136173,PL,1321,"Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.",2019-04-04T00:00:00Z,senado,camara,Câmara dos Deputados  ,NA,NA,Ordinária,Plenário,5422,25422,201
135505,PL,1256,"Revoga o § 3º do art. 10 da Lei nº 9.504, de 30 de setembro de 1997, que prevê percentual de preenchimento mínimo de vagas para candidaturas de cada sexo.",2019-02-27T00:00:00Z,senado,senado,Angelo Coronel PSD / BA,NA,NA,Ordinária,Plenário,5953,25953,203
135062,MPV,869,"Altera a Lei nº 13.709, de 14 de agosto de 2018, para dispor sobre a proteção de dados pessoais e para criar a Autoridade Nacional de Proteção de
      Dados, e dá outras providências.",2018-12-28T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,5905,25905,204
131429,PLS,429,"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 14, § 3º, inciso V e 17, da Constituição Federal, a fim de aplicar aos partidos políticos as normas sobre programa de integridade.",2017-11-01T00:00:00Z,senado,senado,Antonio Anastasia PSDB / MG,NA,NA,Ordinária,Plenário,5012,25012,205
